ParentIndividualID,ParentProjectEntityID,ParentRole,ParentSex,ParentGeneration,ChildIndividualID,ChildProjectEntityID,ChildGeneration,EdgeEvidenceClass,IncludedInTierA,IncludedInTierB,ForcedCompletionEdge,EdgeBootstrapFraction,EdgeAlternatives95,ChildReportedParentCount,ChildExactPairStableAtTierA,ChildExactPairStableAtTierB,ChildEvidenceStatus,ChildEvidenceTier,ParentCountMAPState,ParentCountStable,RawTwoParentVsReducedLoglik,Caveat
fTroAst44,2021cicX13611471,mother,F,F1,fTroAst97,2021cicX14537318,F2,Tier_A_strict_identity,True,True,False,0.5575,fTroAst44:0.557;fTroAst19:0.191;fTroAst56:0.115;fTroAst26:0.084;fTroAst12:0.024,2,False,False,two_parent__C_mother_stable_father_ambiguous,B_both_parent_identities_pair_ambiguous,two_parent,True,-702485.7127806498,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst25,2021cicX13611460,father,M,F1,fTroAst98,2021cicX14537319,F2,Tier_A_strict_identity,True,True,False,1.0,fTroAst25:1.000,2,True,True,two_parent__A_exact_multigeneration_stable,A_exact_pair,two_parent,True,-278341.79494627425,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst56,2021cicX13611473,mother,F,F1,fTroAst98,2021cicX14537319,F2,Tier_A_strict_identity,True,True,False,0.8515,fTroAst56:0.852;fTroAst50:0.082;fTroAst32:0.049,2,True,True,two_parent__A_exact_multigeneration_stable,A_exact_pair,two_parent,True,-278341.79494627425,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst18,2021cicX13611459,father,M,F1,fTroAst100,2021cicX14537320,F2,Tier_A_strict_identity,True,True,False,0.6175,fTroAst18:0.618;fTroAst25:0.191;fTroAst11:0.164,2,True,True,two_parent__A_exact_multigeneration_stable,A_exact_pair,two_parent,True,-913684.9992170028,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst44,2021cicX13611471,mother,F,F1,fTroAst100,2021cicX14537320,F2,Tier_A_strict_identity,True,True,False,0.7805,fTroAst44:0.781;fTroAst56:0.061;fTroAst32:0.055;fTroAst19:0.053;fTroAst12:0.026,2,True,True,two_parent__A_exact_multigeneration_stable,A_exact_pair,two_parent,True,-913684.9992170028,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst11,2021cicX13611458,father,M,F1,fTroAst102,2021cicX14537321,F2,Leading_hypothesis_below_Tier_B,False,False,False,0.491,fTroAst11:0.491;fTroAst25:0.239;fTroAst37:0.175;fTroAst18:0.068,2,False,False,U_parent_count_or_identity_unresolved,C_not_yet_defined,two_parent,False,-755050.3453728897,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst19,2021cicX13611467,mother,F,F1,fTroAst102,2021cicX14537321,F2,Leading_hypothesis_below_Tier_B,False,False,False,0.273,fTroAst19:0.273;fTroAst56:0.242;fTroAst12:0.190;fTroAst44:0.141;fTroAst32:0.097;fTroAst26:0.050,2,False,False,U_parent_count_or_identity_unresolved,C_not_yet_defined,two_parent,False,-755050.3453728897,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst55,2021cicX13611465,father,M,F1,fTroAst103,2021cicX14537322,F2,Tier_A_strict_identity,True,True,False,0.9935,fTroAst55:0.994,2,True,True,two_parent__A_exact_multigeneration_stable,A_exact_pair,two_parent,True,-103329.56317578677,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst19,2021cicX13611467,mother,F,F1,fTroAst103,2021cicX14537322,F2,Tier_A_strict_identity,True,True,False,1.0,fTroAst19:1.000,2,True,True,two_parent__A_exact_multigeneration_stable,A_exact_pair,two_parent,True,-103329.56317578677,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst18,2021cicX13611459,father,M,F1,fTroAst105,2021cicX14537323,F2,Tier_B_additional_identity,False,True,False,0.6405,fTroAst18:0.641;fTroAst25:0.254;fTroAst11:0.092,2,False,True,two_parent__E_competing_parental_hypotheses,B_exact_pair,two_parent,True,-672590.5608848669,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst12,2021cicX13611466,mother,F,F1,fTroAst105,2021cicX14537323,F2,Tier_B_additional_identity,False,True,False,0.609,fTroAst12:0.609;fTroAst38:0.391,2,False,True,two_parent__E_competing_parental_hypotheses,B_exact_pair,two_parent,True,-672590.5608848669,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst11,2021cicX13611458,father,M,F1,fTroAst107,2021cicX14537324,F2,Leading_hypothesis_below_Tier_B,False,False,False,0.39,fTroAst11:0.390;fTroAst37:0.374;fTroAst25:0.128;fTroAst18:0.060,2,False,False,two_parent__E_competing_parental_hypotheses,C_not_yet_defined,two_parent,True,-867228.7792676105,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst44,2021cicX13611471,mother,F,F1,fTroAst107,2021cicX14537324,F2,Leading_hypothesis_below_Tier_B,False,False,False,0.4665,fTroAst44:0.467;fTroAst12:0.304;fTroAst38:0.097;fTroAst56:0.089,2,False,False,two_parent__E_competing_parental_hypotheses,C_not_yet_defined,two_parent,True,-867228.7792676105,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst31,2021cicX13611461,father,M,F1,fTroAst108,2021cicX14537325,F2,Tier_A_strict_identity,True,True,False,1.0,fTroAst31:1.000,2,True,True,two_parent__A_exact_multigeneration_stable,A_exact_pair,two_parent,True,-14261.464430419262,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst38,2021cicX13611470,mother,F,F1,fTroAst108,2021cicX14537325,F2,Tier_A_strict_identity,True,True,False,1.0,fTroAst38:1.000,2,True,True,two_parent__A_exact_multigeneration_stable,A_exact_pair,two_parent,True,-14261.464430419262,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst49,2021cicX13611464,father,M,F1,fTroAst109,2021cicX14537326,F2,Tier_A_strict_identity,True,True,False,1.0,fTroAst49:1.000,2,True,True,two_parent__A_exact_multigeneration_stable,A_exact_pair,two_parent,True,-5667.251399142202,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst56,2021cicX13611473,mother,F,F1,fTroAst109,2021cicX14537326,F2,Tier_A_strict_identity,True,True,False,0.9965,fTroAst56:0.997,2,True,True,two_parent__A_exact_multigeneration_stable,A_exact_pair,two_parent,True,-5667.251399142202,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst31,2021cicX13611461,father,M,F1,fTroAst110,2021cicX14537327,F2,Tier_A_strict_identity,True,True,False,1.0,fTroAst31:1.000,2,True,True,two_parent__A_exact_multigeneration_stable,A_exact_pair,two_parent,True,-451052.79003225546,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst12,2021cicX13611466,mother,F,F1,fTroAst110,2021cicX14537327,F2,Tier_A_strict_identity,True,True,False,1.0,fTroAst12:1.000,2,True,True,two_parent__A_exact_multigeneration_stable,A_exact_pair,two_parent,True,-451052.79003225546,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst11,2021cicX13611458,father,M,F1,fTroAst111,2021cicX14537328,F2,Leading_hypothesis_below_Tier_B,False,False,False,0.437,fTroAst11:0.437;fTroAst25:0.235;fTroAst37:0.172;fTroAst18:0.123,2,False,False,U_parent_count_or_identity_unresolved,C_not_yet_defined,two_parent,False,-979043.7122552564,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst44,2021cicX13611471,mother,F,F1,fTroAst111,2021cicX14537328,F2,Leading_hypothesis_below_Tier_B,False,False,False,0.489,fTroAst44:0.489;fTroAst26:0.233;fTroAst12:0.138;fTroAst19:0.054;fTroAst32:0.035;fTroAst38:0.035,2,False,False,U_parent_count_or_identity_unresolved,C_not_yet_defined,two_parent,False,-979043.7122552564,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst31,2021cicX13611461,father,M,F1,fTroAst112,2021cicX14537329,F2,Tier_A_strict_identity,True,True,False,1.0,fTroAst31:1.000,2,True,True,two_parent__A_exact_multigeneration_stable,A_exact_pair,two_parent,True,36112.92681470327,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst38,2021cicX13611470,mother,F,F1,fTroAst112,2021cicX14537329,F2,Tier_A_strict_identity,True,True,False,1.0,fTroAst38:1.000,2,True,True,two_parent__A_exact_multigeneration_stable,A_exact_pair,two_parent,True,36112.92681470327,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst49,2021cicX13611464,father,M,F1,fTroAst104,2021cicX14537330,F2,Tier_A_strict_identity,True,True,False,1.0,fTroAst49:1.000,2,True,True,two_parent__A_exact_multigeneration_stable,A_exact_pair,two_parent,True,-292491.4310780186,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst56,2021cicX13611473,mother,F,F1,fTroAst104,2021cicX14537330,F2,Tier_A_strict_identity,True,True,False,0.6075,fTroAst56:0.608;fTroAst19:0.175;fTroAst26:0.116;fTroAst32:0.048;fTroAst44:0.048,2,True,True,two_parent__A_exact_multigeneration_stable,A_exact_pair,two_parent,True,-292491.4310780186,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst18,2021cicX13611459,father,M,F1,fTroAst106,2021cicX14537331,F2,Leading_hypothesis_below_Tier_B,False,False,False,0.5945,fTroAst18:0.595;fTroAst11:0.368,2,False,False,two_parent__E_competing_parental_hypotheses,C_not_yet_defined,two_parent,True,-974720.2323571156,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroAst44,2021cicX13611471,mother,F,F1,fTroAst106,2021cicX14537331,F2,Leading_hypothesis_below_Tier_B,False,False,False,0.3955,fTroAst44:0.396;fTroAst56:0.187;fTroAst50:0.165;fTroAst32:0.160;fTroAst26:0.087,2,False,False,two_parent__E_competing_parental_hypotheses,C_not_yet_defined,two_parent,True,-974720.2323571156,"T08 child painting is a correlated cross-check, not an independent likelihood. Invariant calls agree across the individual and selected soft-prevalence models, marker densities, leave-one-chromosome analyses, model sensitivities, and the painted-child transmission cross-check."
fTroMau1,2021cicX11218980,father,M,G0,fTroAst11,2021cicX13611458,F1,G0_to_F1_inferred_seed,True,True,False,1.0,fTroMau1:1.000,2,False,False,best_supported_hypothesis__exact_pair_stable,,,False,726263.694992651,Top admissible parent-pair hypothesis; consult stability and 95% alternative columns before treating it as resolved.
fAstCal30,2021cicX11218978,mother,F,G0,fTroAst11,2021cicX13611458,F1,G0_to_F1_inferred_seed,True,True,False,1.0,fAstCal30:1.000,2,False,False,best_supported_hypothesis__exact_pair_stable,,,False,726263.694992651,Top admissible parent-pair hypothesis; consult stability and 95% alternative columns before treating it as resolved.
fTroMau1,2021cicX11218980,father,M,G0,fTroAst18,2021cicX13611459,F1,G0_to_F1_inferred_seed,True,True,False,1.0,fTroMau1:1.000,2,False,False,best_supported_hypothesis__exact_pair_stable,,,False,786865.741088446,Top admissible parent-pair hypothesis; consult stability and 95% alternative columns before treating it as resolved.
fAstCal30,2021cicX11218978,mother,F,G0,fTroAst18,2021cicX13611459,F1,G0_to_F1_inferred_seed,True,True,False,1.0,fAstCal30:1.000,2,False,False,best_supported_hypothesis__exact_pair_stable,,,False,786865.741088446,Top admissible parent-pair hypothesis; consult stability and 95% alternative columns before treating it as resolved.
fTroMau1,2021cicX11218980,father,M,G0,fTroAst25,2021cicX13611460,F1,G0_to_F1_inferred_seed,True,True,False,1.0,fTroMau1:1.000,2,False,False,best_supported_hypothesis__exact_pair_stable,,,False,759118.8690862844,Top admissible parent-pair hypothesis; consult stability and 95% alternative columns before treating it as resolved.
fAstCal30,2021cicX11218978,mother,F,G0,fTroAst25,2021cicX13611460,F1,G0_to_F1_inferred_seed,True,True,False,1.0,fAstCal30:1.000,2,False,False,best_supported_hypothesis__exact_pair_stable,,,False,759118.8690862844,Top admissible parent-pair hypothesis; consult stability and 95% alternative columns before treating it as resolved.
fTroMau1,2021cicX11218980,father,M,G0,fTroAst31,2021cicX13611461,F1,G0_to_F1_inferred_seed,True,True,False,1.0,fTroMau1:1.000,2,False,False,best_supported_hypothesis__exact_pair_stable,,,False,760428.4529374961,Top admissible parent-pair hypothesis; consult stability and 95% alternative columns before treating it as resolved.
fAstCal29,2021cicX11218977,mother,F,G0,fTroAst31,2021cicX13611461,F1,G0_to_F1_inferred_seed,True,True,False,1.0,fAstCal29:1.000,2,False,False,best_supported_hypothesis__exact_pair_stable,,,False,760428.4529374961,Top admissible parent-pair hypothesis; consult stability and 95% alternative columns before treating it as resolved.
fTroMau1,2021cicX11218980,father,M,G0,fTroAst37,2021cicX13611462,F1,G0_to_F1_inferred_seed,True,True,False,1.0,fTroMau1:1.000,2,False,False,best_supported_hypothesis__exact_pair_stable,,,False,794797.1841484737,Top admissible parent-pair hypothesis; consult stability and 95% alternative columns before treating it as resolved.
fAstCal31,2021cicX11218979,mother,F,G0,fTroAst37,2021cicX13611462,F1,G0_to_F1_inferred_seed,True,True,False,1.0,fAstCal31:1.000,2,False,False,best_supported_hypothesis__exact_pair_stable,,,False,794797.1841484737,Top admissible parent-pair hypothesis; consult stability and 95% alternative columns before treating it as resolved.
fTroMau1,2021cicX11218980,father,M,G0,fTroAst43,2021cicX13611463,F1,G0_to_F1_inferred_seed,True,True,False,1.0,fTroMau1:1.000,2,False,False,best_supported_hypothesis__exact_pair_stable,,,False,742936.4139803159,Top admissible parent-pair hypothesis; consult stability and 95% alternative columns before treating it as resolved.
fAstCal29,2021cicX11218977,mother,F,G0,fTroAst43,2021cicX13611463,F1,G0_to_F1_inferred_seed,True,True,False,1.0,fAstCal29:1.000,2,False,False,best_supported_hypothesis__exact_pair_stable,,,False,742936.4139803159,Top admissible parent-pair hypothesis; consult stability and 95% alternative columns before treating it as resolved.
fTroMau1,2021cicX11218980,father,M,G0,fTroAst49,2021cicX13611464,F1,G0_to_F1_inferred_seed,True,True,False,1.0,fTroMau1:1.000,2,False,False,best_supported_hypothesis__exact_pair_stable,,,False,774928.5315063216,Top admissible parent-pair hypothesis; consult stability and 95% alternative columns before treating it as resolved.
fAstCal29,2021cicX11218977,mother,F,G0,fTroAst49,2021cicX13611464,F1,G0_to_F1_inferred_seed,True,True,False,1.0,fAstCal29:1.000,2,False,False,best_supported_hypothesis__exact_pair_stable,,,False,774928.5315063216,Top admissible parent-pair hypothesis; consult stability and 95% alternative columns before treating it as resolved.
fTroMau1,2021cicX11218980,father,M,G0,fTroAst55,2021cicX13611465,F1,G0_to_F1_inferred_seed,True,True,False,1.0,fTroMau1:1.000,2,False,False,best_supported_hypothesis__exact_pair_stable,,,False,348064.9893190968,Top admissible parent-pair hypothesis; consult stability and 95% alternative columns before treating it as resolved.
fAstCal29,2021cicX11218977,mother,F,G0,fTroAst55,2021cicX13611465,F1,G0_to_F1_inferred_seed,True,True,False,1.0,fAstCal29:1.000,2,False,False,best_supported_hypothesis__exact_pair_stable,,,False,348064.9893190968,Top admissible parent-pair hypothesis; consult stability and 95% alternative columns before treating it as resolved.
fTroMau1,2021cicX11218980,father,M,G0,fTroAst12,2021cicX13611466,F1,G0_to_F1_inferred_seed,True,True,False,1.0,fTroMau1:1.000,2,False,False,best_supported_hypothesis__exact_pair_stable,,,False,736395.5359774025,Top admissible parent-pair hypothesis; consult stability and 95% alternative columns before treating it as resolved.
fAstCal30,2021cicX11218978,mother,F,G0,fTroAst12,2021cicX13611466,F1,G0_to_F1_inferred_seed,True,True,False,1.0,fAstCal30:1.000,2,False,False,best_supported_hypothesis__exact_pair_stable,,,False,736395.5359774025,Top admissible parent-pair hypothesis; consult stability and 95% alternative columns before treating it as resolved.
fTroMau1,2021cicX11218980,father,M,G0,fTroAst19,2021cicX13611467,F1,G0_to_F1_inferred_seed,True,True,False,1.0,fTroMau1:1.000,2,False,False,best_supported_hypothesis__exact_pair_stable,,,False,756767.9222523693,Top admissible parent-pair hypothesis; consult stability and 95% alternative columns before treating it as resolved.
fAstCal31,2021cicX11218979,mother,F,G0,fTroAst19,2021cicX13611467,F1,G0_to_F1_inferred_seed,True,True,False,1.0,fAstCal31:1.000,2,False,False,best_supported_hypothesis__exact_pair_stable,,,False,756767.9222523693,Top admissible parent-pair hypothesis; consult stability and 95% alternative columns before treating it as resolved.
fTroMau1,2021cicX11218980,father,M,G0,fTroAst26,2021cicX13611468,F1,G0_to_F1_inferred_seed,True,True,False,1.0,fTroMau1:1.000,2,False,False,best_supported_hypothesis__exact_pair_stable,,,False,766972.4675828663,Top admissible parent-pair hypothesis; consult stability and 95% alternative columns before treating it as resolved.
fAstCal31,2021cicX11218979,mother,F,G0,fTroAst26,2021cicX13611468,F1,G0_to_F1_inferred_seed,True,True,False,1.0,fAstCal31:1.000,2,False,False,best_supported_hypothesis__exact_pair_stable,,,False,766972.4675828663,Top admissible parent-pair hypothesis; consult stability and 95% alternative columns before treating it as resolved.
fTroMau1,2021cicX11218980,father,M,G0,fTroAst32,2021cicX13611469,F1,G0_to_F1_inferred_seed,True,True,False,1.0,fTroMau1:1.000,2,False,False,best_supported_hypothesis__exact_pair_stable,,,False,761239.9307659771,Top admissible parent-pair hypothesis; consult stability and 95% alternative columns before treating it as resolved.
fAstCal31,2021cicX11218979,mother,F,G0,fTroAst32,2021cicX13611469,F1,G0_to_F1_inferred_seed,True,True,False,1.0,fAstCal31:1.000,2,False,False,best_supported_hypothesis__exact_pair_stable,,,False,761239.9307659771,Top admissible parent-pair hypothesis; consult stability and 95% alternative columns before treating it as resolved.
fTroMau1,2021cicX11218980,father,M,G0,fTroAst38,2021cicX13611470,F1,G0_to_F1_inferred_seed,True,True,False,1.0,fTroMau1:1.000,2,False,False,best_supported_hypothesis__exact_pair_stable,,,False,737368.1361286824,Top admissible parent-pair hypothesis; consult stability and 95% alternative columns before treating it as resolved.
fAstCal30,2021cicX11218978,mother,F,G0,fTroAst38,2021cicX13611470,F1,G0_to_F1_inferred_seed,True,True,False,1.0,fAstCal30:1.000,2,False,False,best_supported_hypothesis__exact_pair_stable,,,False,737368.1361286824,Top admissible parent-pair hypothesis; consult stability and 95% alternative columns before treating it as resolved.
fTroMau1,2021cicX11218980,father,M,G0,fTroAst44,2021cicX13611471,F1,G0_to_F1_inferred_seed,True,True,False,1.0,fTroMau1:1.000,2,False,False,best_supported_hypothesis__exact_pair_stable,,,False,748417.8837821716,Top admissible parent-pair hypothesis; consult stability and 95% alternative columns before treating it as resolved.
fAstCal31,2021cicX11218979,mother,F,G0,fTroAst44,2021cicX13611471,F1,G0_to_F1_inferred_seed,True,True,False,1.0,fAstCal31:1.000,2,False,False,best_supported_hypothesis__exact_pair_stable,,,False,748417.8837821716,Top admissible parent-pair hypothesis; consult stability and 95% alternative columns before treating it as resolved.
fTroMau1,2021cicX11218980,father,M,G0,fTroAst50,2021cicX13611472,F1,G0_to_F1_inferred_seed,True,True,False,1.0,fTroMau1:1.000,2,False,False,best_supported_hypothesis__exact_pair_stable,,,False,805389.1083814614,Top admissible parent-pair hypothesis; consult stability and 95% alternative columns before treating it as resolved.
fAstCal31,2021cicX11218979,mother,F,G0,fTroAst50,2021cicX13611472,F1,G0_to_F1_inferred_seed,True,True,False,1.0,fAstCal31:1.000,2,False,False,best_supported_hypothesis__exact_pair_stable,,,False,805389.1083814614,Top admissible parent-pair hypothesis; consult stability and 95% alternative columns before treating it as resolved.
fTroMau1,2021cicX11218980,father,M,G0,fTroAst56,2021cicX13611473,F1,G0_to_F1_inferred_seed,True,True,False,1.0,fTroMau1:1.000,2,False,False,best_supported_hypothesis__exact_pair_stable,,,False,467116.44977973145,Top admissible parent-pair hypothesis; consult stability and 95% alternative columns before treating it as resolved.
fAstCal31,2021cicX11218979,mother,F,G0,fTroAst56,2021cicX13611473,F1,G0_to_F1_inferred_seed,True,True,False,1.0,fAstCal31:1.000,2,False,False,best_supported_hypothesis__exact_pair_stable,,,False,467116.44977973145,Top admissible parent-pair hypothesis; consult stability and 95% alternative columns before treating it as resolved.
