ParentIndividualID,ParentProjectEntityID,ParentRole,ParentSex,ParentGeneration,ChildIndividualID,ChildProjectEntityID,ChildGeneration,EdgeEvidenceClass,IncludedInTierA,IncludedInTierB,IncludedInTierC,IncludedInComplete,FirstIncludedView,ForcedCompleteOnly,EdgeBootstrapFraction,EdgeVariantFraction,EdgeLeaveOneChromosomeFraction,EdgeAlternatives95,PairBootstrapFraction,PairVariantFraction,PairLeaveOneChromosomeFraction,PairAlternatives95,ParentCountMAPState,ParentCountStateBootstrapFraction,ParentCountStateLeaveOneChromosomeFraction,ParentCountStatePriorFraction,EdgeInclusionReason,Caveat
fAulAsc78,2021cicX11218872,father,M,F2,fAulAsc198,2021cicX13178947,F3,Tier_C_state_supported_leading_identity,False,False,True,True,tier_C,False,0.3585,1.0,0.9545454545454546,fAulAsc78:0.358;fAulAsc123:0.286;fAulAsc71:0.136;fAulAsc107:0.049;fAulAsc38:0.042;fAulAsc82:0.038;fAulAsc141:0.038;fAulAsc128:0.025,,,,,one_observed_parent,1.0,1.0,1.0,one-observed-parent state supported; selected father identity remains below Tier B stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc38,2021cicX11218832,father,M,F2,fAulAsc209,2021cicX13178948,F3,Tier_C_state_supported_leading_identity,False,False,True,True,tier_C,False,0.579,0.1428571428571428,0.9545454545454546,fAulAsc38:0.579;fAulAsc49:0.150;fAulAsc58:0.126;fAulAsc21:0.052;fAulAsc89:0.041;fAulAsc45:0.018,,,,,one_observed_parent,0.99975,1.0,1.0,one-observed-parent state supported; selected father identity remains below Tier B stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc81,2021cicX11218875,father,M,F2,fAulAsc220,2021cicX13178949,F3,Tier_C_state_supported_leading_identity,False,False,True,True,tier_C,False,0.20075,0.1428571428571428,0.8636363636363636,fAulAsc81:0.201;fAulAsc11:0.182;fAulAsc60:0.143;fAulAsc104:0.100;fAulAsc9:0.074;fAulAsc78:0.074;fAulAsc58:0.065;fAulAsc56:0.032;fAulAsc21:0.027;fAulAsc29:0.022;fAulAsc6:0.019;fAulAsc28:0.015,,,,,one_observed_parent,0.99675,1.0,1.0,one-observed-parent state supported; selected father identity remains below Tier B stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc13,2021cicX11218807,father,M,F2,fAulAsc230,2021cicX13178950,F3,Tier_C_state_supported_leading_identity,False,False,True,True,tier_C,False,0.3165,0.1428571428571428,0.9090909090909092,fAulAsc13:0.317;fAulAsc49:0.221;fAulAsc56:0.181;fAulAsc80:0.082;fAulAsc10:0.062;fAulAsc40:0.045;fAulAsc60:0.030;fAulAsc90:0.018,,,,,one_observed_parent,0.99625,1.0,1.0,one-observed-parent state supported; selected father identity remains below Tier B stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc106,2021cicX11218924,father,M,F2,fAulAsc240,2021cicX13178951,F3,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.72475,1.0,1.0,fAulAsc106:0.725;fAulAsc11:0.089;fAulAsc59:0.050;fAulAsc19:0.043;fAulAsc86:0.028;fAulAsc62:0.017,,,,,one_observed_parent,1.0,1.0,1.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc97,2021cicX11218915,father,M,F2,fAulAsc166,2021cicX13178952,F3,Tier_C_state_supported_leading_identity,False,False,True,True,tier_C,False,0.636,0.1428571428571428,1.0,fAulAsc97:0.636;fAulAsc134:0.126;fAulAsc77:0.101;fAulAsc98:0.035;fAulAsc199:0.021;fAulAsc76:0.020;fAulAsc129:0.020,,,,,one_observed_parent,0.981,1.0,1.0,one-observed-parent state supported; selected father identity remains below Tier B stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc157,2021cicX11218975,father,M,F1,fAulAsc177,2021cicX13178953,F2,Tier_C_design_conditioned_leading_identity,False,False,True,True,tier_C,False,0.46025,0.1428571428571428,0.5,fAulAsc158:0.540;fAulAsc157:0.460,0.46025,0.1428571428571428,0.5,fAulAsc157+fAulAsc154:0.460;fAulAsc158+fAulAsc154:0.411;fAulAsc158+fAulAsc153:0.129,zero_parent,0.0,0.0,0.0,leading joint-MAP pair identity admitted because the recorded-F1 candidate panel is independently guaranteed complete,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc154,2021cicX11218972,mother,F,F1,fAulAsc177,2021cicX13178953,F2,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.871,1.0,1.0,fAulAsc154:0.871;fAulAsc153:0.129,0.46025,0.1428571428571428,0.5,fAulAsc157+fAulAsc154:0.460;fAulAsc158+fAulAsc154:0.411;fAulAsc158+fAulAsc153:0.129,zero_parent,0.0,0.0,0.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc158,2021cicX11218976,father,M,F1,fAulAsc188,2021cicX13178954,F2,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.83925,1.0,1.0,fAulAsc158:0.839;fAulAsc157:0.149,0.56475,1.0,1.0,fAulAsc158+fAulAsc153:0.565;fAulAsc158+fAulAsc154:0.275;fAulAsc157+fAulAsc153:0.149,zero_parent,0.0,0.0,0.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc153,2021cicX11218971,mother,F,F1,fAulAsc188,2021cicX13178954,F2,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.7244999999999999,1.0,1.0,fAulAsc153:0.724;fAulAsc154:0.276,0.56475,1.0,1.0,fAulAsc158+fAulAsc153:0.565;fAulAsc158+fAulAsc154:0.275;fAulAsc157+fAulAsc153:0.149,zero_parent,0.0,0.0,0.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc157,2021cicX11218975,father,M,F1,fAulAsc199,2021cicX13178955,F2,Tier_C_design_conditioned_leading_identity,False,False,True,True,tier_C,False,0.4735,1.0,0.5,fAulAsc158:0.526;fAulAsc157:0.473,0.3615,1.0,0.5,fAulAsc157+fAulAsc153:0.361;fAulAsc158+fAulAsc154:0.357;fAulAsc158+fAulAsc153:0.170;fAulAsc157+fAulAsc154:0.112,zero_parent,0.0,0.0,0.0,leading joint-MAP pair identity admitted because the recorded-F1 candidate panel is independently guaranteed complete,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc153,2021cicX11218971,mother,F,F1,fAulAsc199,2021cicX13178955,F2,Tier_C_design_conditioned_leading_identity,False,False,True,True,tier_C,False,0.531,1.0,0.5,fAulAsc153:0.531;fAulAsc154:0.469,0.3615,1.0,0.5,fAulAsc157+fAulAsc153:0.361;fAulAsc158+fAulAsc154:0.357;fAulAsc158+fAulAsc153:0.170;fAulAsc157+fAulAsc154:0.112,zero_parent,0.0,0.0,0.0,leading joint-MAP pair identity admitted because the recorded-F1 candidate panel is independently guaranteed complete,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc158,2021cicX11218976,father,M,F1,fAulAsc210,2021cicX13178956,F2,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.60625,1.0,0.8636363636363636,fAulAsc158:0.606;fAulAsc157:0.394,0.596,1.0,0.8636363636363636,fAulAsc158+fAulAsc154:0.596;fAulAsc157+fAulAsc154:0.314;fAulAsc157+fAulAsc153:0.080,zero_parent,0.0,0.0,0.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc154,2021cicX11218972,mother,F,F1,fAulAsc210,2021cicX13178956,F2,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.9095,1.0,1.0,fAulAsc154:0.909;fAulAsc153:0.090,0.596,1.0,0.8636363636363636,fAulAsc158+fAulAsc154:0.596;fAulAsc157+fAulAsc154:0.314;fAulAsc157+fAulAsc153:0.080,zero_parent,0.0,0.0,0.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc106,2021cicX11218924,father,M,F2,fAulAsc221,2021cicX13178957,F3,Tier_C_state_supported_leading_identity,False,False,True,True,tier_C,False,0.49725,1.0,0.9545454545454546,fAulAsc106:0.497;fAulAsc30:0.212;fAulAsc128:0.178;fAulAsc141:0.044;fAulAsc3:0.035,,,,,one_observed_parent,1.0,1.0,1.0,one-observed-parent state supported; selected father identity remains below Tier B stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc78,2021cicX11218872,father,M,F2,fAulAsc231,2021cicX13178958,F3,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.54375,1.0,1.0,fAulAsc78:0.544;fAulAsc91:0.290;fAulAsc123:0.053;fAulAsc128:0.053;fAulAsc141:0.048,,,,,one_observed_parent,1.0,1.0,1.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc102,2021cicX11218920,father,M,F2,fAulAsc241,2021cicX13178959,F3,Tier_C_state_supported_leading_identity,False,False,True,True,tier_C,False,0.4345,1.0,1.0,fAulAsc102:0.434;fAulAsc16:0.135;fAulAsc47:0.119;fAulAsc53:0.104;fAulAsc11:0.089;fAulAsc93:0.042;fAulAsc22:0.033,,,,,one_observed_parent,1.0,1.0,1.0,one-observed-parent state supported; selected father identity remains below Tier B stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc106,2021cicX11218924,father,M,F2,fAulAsc167,2021cicX13178960,F3,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.5195,1.0,1.0,fAulAsc106:0.519;fAulAsc94:0.095;fAulAsc22:0.084;fAulAsc38:0.080;fAulAsc17:0.068;fAulAsc11:0.063;fAulAsc10:0.027;fAulAsc86:0.013,,,,,one_observed_parent,1.0,1.0,1.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc58,2021cicX11218852,father,M,F2,fAulAsc178,2021cicX13178961,F3,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.697,1.0,1.0,fAulAsc58:0.697;fAulAsc102:0.121;fAulAsc142:0.059;fAulAsc32:0.025;fAulAsc97:0.024;fAulAsc19:0.015;fAulAsc26:0.015,,,,,one_observed_parent,1.0,1.0,1.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc52,2021cicX11218846,father,M,F2,fAulAsc189,2021cicX13178962,F3,Tier_C_state_supported_leading_identity,False,False,True,True,tier_C,False,0.225,1.0,0.8636363636363636,fAulAsc52:0.225;fAulAsc6:0.182;fAulAsc43:0.177;fAulAsc31:0.149;fAulAsc53:0.108;fAulAsc19:0.069;fAulAsc131:0.028;fAulAsc35:0.021,,,,,one_observed_parent,1.0,1.0,1.0,one-observed-parent state supported; selected father identity remains below Tier B stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc52,2021cicX11218846,father,M,F2,fAulAsc200,2021cicX13178963,F3,Tier_C_state_supported_leading_identity,False,False,True,True,tier_C,False,0.404,1.0,0.9545454545454546,fAulAsc52:0.404;fAulAsc27:0.276;fAulAsc53:0.072;fAulAsc87:0.066;fAulAsc108:0.050;fAulAsc51:0.049;fAulAsc126:0.047,,,,,one_observed_parent,1.0,1.0,1.0,one-observed-parent state supported; selected father identity remains below Tier B stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc17,2021cicX11218811,father,M,F2,fAulAsc211,2021cicX13178964,F3,Tier_C_state_supported_leading_identity,False,False,True,True,tier_C,False,0.3005,0.1428571428571428,0.8636363636363636,fAulAsc17:0.300;fAulAsc11:0.263;fAulAsc52:0.193;fAulAsc37:0.109;fAulAsc15:0.026;fAulAsc43:0.025;fAulAsc16:0.024;fAulAsc32:0.021,,,,,one_observed_parent,1.0,1.0,1.0,one-observed-parent state supported; selected father identity remains below Tier B stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc21,2021cicX11218815,father,M,F2,fAulAsc222,2021cicX13178965,F3,Tier_C_state_supported_leading_identity,False,False,True,True,tier_C,False,0.2115,0.1428571428571428,0.8181818181818182,fAulAsc21:0.211;fAulAsc71:0.205;fAulAsc10:0.184;fAulAsc82:0.101;fAulAsc100:0.076;fAulAsc58:0.069;fAulAsc45:0.035;fAulAsc1:0.034;fAulAsc135:0.028;fAulAsc79:0.026,,,,,one_observed_parent,0.99975,1.0,1.0,one-observed-parent state supported; selected father identity remains below Tier B stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc10,2021cicX11218804,father,M,F2,fAulAsc232,2021cicX13178966,F3,Tier_C_state_supported_leading_identity,False,False,True,True,tier_C,False,0.2705,0.1428571428571428,0.9090909090909092,fAulAsc10:0.271;fAulAsc85:0.225;fAulAsc14:0.176;fAulAsc16:0.074;fAulAsc9:0.073;fAulAsc87:0.060;fAulAsc45:0.041;fAulAsc62:0.035,,,,,one_observed_parent,1.0,1.0,1.0,one-observed-parent state supported; selected father identity remains below Tier B stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc52,2021cicX11218846,father,M,F2,fAulAsc242,2021cicX13178967,F3,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.58075,1.0,1.0,fAulAsc52:0.581;fAulAsc25:0.173;fAulAsc126:0.123;fAulAsc6:0.025;fAulAsc37:0.025;fAulAsc2:0.023;fAulAsc15:0.018,,,,,one_observed_parent,1.0,1.0,1.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc60,2021cicX11218854,father,M,F2,fAulAsc168,2021cicX13178968,F3,Tier_C_state_supported_leading_identity,False,False,True,True,tier_C,False,0.40825,1.0,0.9090909090909092,fAulAsc60:0.408;fAulAsc97:0.351;fAulAsc76:0.070;fAulAsc71:0.069;fAulAsc34:0.043;fAulAsc81:0.030,,,,,one_observed_parent,1.0,1.0,1.0,one-observed-parent state supported; selected father identity remains below Tier B stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc64,2021cicX11218858,father,M,F2,fAulAsc179,2021cicX13178969,F3,Tier_C_state_supported_leading_identity,False,False,True,True,tier_C,False,0.2865,0.1428571428571428,0.9090909090909092,fAulAsc64:0.286;fAulAsc21:0.157;fAulAsc98:0.111;fAulAsc82:0.100;fAulAsc49:0.090;fAulAsc58:0.078;fAulAsc14:0.073;fAulAsc93:0.039;fAulAsc29:0.030,,,,,one_observed_parent,0.99975,1.0,1.0,one-observed-parent state supported; selected father identity remains below Tier B stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc128,2021cicX11218946,father,M,F2,fAulAsc190,2021cicX13178970,F3,Tier_C_state_supported_leading_identity,False,False,True,True,tier_C,False,0.59175,0.1428571428571428,0.9545454545454546,fAulAsc128:0.592;fAulAsc123:0.181;fAulAsc78:0.136;fAulAsc26:0.030;fAulAsc22:0.021,,,,,one_observed_parent,1.0,1.0,1.0,one-observed-parent state supported; selected father identity remains below Tier B stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc71,2021cicX11218865,father,M,F2,fAulAsc201,2021cicX13178971,F3,Tier_C_state_supported_leading_identity,False,False,True,True,tier_C,False,0.1405,0.1428571428571428,0.7727272727272727,fAulAsc64:0.206;fAulAsc82:0.175;fAulAsc71:0.141;fAulAsc38:0.140;fAulAsc98:0.102;fAulAsc49:0.072;fAulAsc1:0.066;fAulAsc58:0.028;fAulAsc45:0.022,,,,,one_observed_parent,1.0,1.0,1.0,one-observed-parent state supported; selected father identity remains below Tier B stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc52,2021cicX11218846,father,M,F2,fAulAsc212,2021cicX13178972,F3,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.78475,1.0,1.0,fAulAsc52:0.785;fAulAsc11:0.061;fAulAsc25:0.049;fAulAsc53:0.033;fAulAsc6:0.031,,,,,one_observed_parent,1.0,1.0,1.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc85,2021cicX11218879,father,M,F2,fAulAsc223,2021cicX13178973,F3,Tier_C_state_supported_leading_identity,False,False,True,True,tier_C,False,0.55525,0.2857142857142857,0.9545454545454546,fAulAsc85:0.555;fAulAsc102:0.205;fAulAsc79:0.063;fAulAsc38:0.061;fAulAsc61:0.027;fAulAsc11:0.015;fAulAsc24:0.015;fAulAsc19:0.014,,,,,one_observed_parent,0.999,1.0,1.0,one-observed-parent state supported; selected father identity remains below Tier B stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc6,2021cicX11218800,father,M,F2,fAulAsc233,2021cicX13178974,F3,Tier_C_state_supported_leading_identity,False,False,True,True,tier_C,False,0.60725,0.1428571428571428,1.0,fAulAsc6:0.607;fAulAsc106:0.161;fAulAsc52:0.123;fAulAsc36:0.045;fAulAsc124:0.024,,,,,one_observed_parent,1.0,1.0,1.0,one-observed-parent state supported; selected father identity remains below Tier B stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc106,2021cicX11218924,father,M,F2,fAulAsc243,2021cicX13178975,F3,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.5235,1.0,1.0,fAulAsc106:0.523;fAulAsc97:0.096;fAulAsc61:0.095;fAulAsc91:0.081;fAulAsc107:0.058;fAulAsc34:0.051;fAulAsc123:0.048,,,,,one_observed_parent,1.0,1.0,1.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc52,2021cicX11218846,father,M,F2,fAulAsc169,2021cicX13178976,F3,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.62575,1.0,1.0,fAulAsc52:0.626;fAulAsc6:0.104;fAulAsc11:0.079;fAulAsc19:0.076;fAulAsc102:0.068,,,,,one_observed_parent,1.0,1.0,1.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc60,2021cicX11218854,father,M,F2,fAulAsc180,2021cicX13178977,F3,Tier_C_state_supported_leading_identity,False,False,True,True,tier_C,False,0.27275,1.0,0.9545454545454546,fAulAsc60:0.273;fAulAsc34:0.205;fAulAsc94:0.118;fAulAsc93:0.105;fAulAsc59:0.103;fAulAsc12:0.065;fAulAsc53:0.063;fAulAsc3:0.032,,,,,one_observed_parent,0.99375,1.0,1.0,one-observed-parent state supported; selected father identity remains below Tier B stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc60,2021cicX11218854,father,M,F2,fAulAsc191,2021cicX13178978,F3,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.64175,1.0,1.0,fAulAsc60:0.642;fAulAsc10:0.082;fAulAsc8:0.066;fAulAsc38:0.048;fAulAsc64:0.047;fAulAsc76:0.039;fAulAsc33:0.020;fAulAsc54:0.012,,,,,one_observed_parent,0.99975,1.0,1.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc78,2021cicX11218872,father,M,F2,fAulAsc202,2021cicX13178979,F3,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.8925,1.0,1.0,fAulAsc78:0.892;fAulAsc90:0.062,,,,,one_observed_parent,1.0,1.0,1.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc106,2021cicX11218924,father,M,F2,fAulAsc213,2021cicX13178980,F3,Tier_C_state_supported_leading_identity,False,False,True,True,tier_C,False,0.34725,1.0,0.9545454545454546,fAulAsc106:0.347;fAulAsc86:0.275;fAulAsc94:0.139;fAulAsc21:0.061;fAulAsc3:0.038;fAulAsc54:0.035;fAulAsc6:0.035;fAulAsc30:0.023,,,,,one_observed_parent,1.0,1.0,1.0,one-observed-parent state supported; selected father identity remains below Tier B stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc78,2021cicX11218872,father,M,F2,fAulAsc224,2021cicX13178981,F3,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.64925,1.0,1.0,fAulAsc78:0.649;fAulAsc25:0.113;fAulAsc26:0.097;fAulAsc188:0.051;fAulAsc52:0.025;fAulAsc20:0.021,,,,,one_observed_parent,1.0,1.0,1.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc11,2021cicX11218805,father,M,F2,fAulAsc234,2021cicX13178982,F3,Tier_C_state_supported_leading_identity,False,False,True,True,tier_C,False,0.31575,0.1428571428571428,0.9545454545454546,fAulAsc11:0.316;fAulAsc26:0.226;fAulAsc55:0.133;fAulAsc41:0.111;fAulAsc8:0.110;fAulAsc89:0.043;fAulAsc122:0.025,,,,,one_observed_parent,1.0,1.0,1.0,one-observed-parent state supported; selected father identity remains below Tier B stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc106,2021cicX11218924,father,M,F2,fAulAsc244,2021cicX13178983,F3,Tier_C_state_supported_leading_identity,False,False,True,True,tier_C,False,0.21725,1.0,0.9545454545454546,fAulAsc106:0.217;fAulAsc9:0.197;fAulAsc19:0.123;fAulAsc128:0.074;fAulAsc24:0.067;fAulAsc38:0.051;fAulAsc148:0.050;fAulAsc6:0.047;fAulAsc62:0.044;fAulAsc44:0.029;fAulAsc49:0.028;fAulAsc86:0.015;fAulAsc122:0.015,,,,,one_observed_parent,1.0,1.0,1.0,one-observed-parent state supported; selected father identity remains below Tier B stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc78,2021cicX11218872,father,M,F2,fAulAsc160,2021cicX13178984,F3,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.636,1.0,1.0,fAulAsc78:0.636;fAulAsc29:0.134;fAulAsc123:0.133;fAulAsc149:0.048,,,,,one_observed_parent,1.0,1.0,1.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc106,2021cicX11218924,father,M,F2,fAulAsc171,2021cicX13178985,F3,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.75725,1.0,1.0,fAulAsc106:0.757;fAulAsc9:0.183;fAulAsc10:0.015,,,,,one_observed_parent,1.0,1.0,1.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc78,2021cicX11218872,father,M,F2,fAulAsc182,2021cicX13178986,F3,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.935,1.0,1.0,fAulAsc78:0.935;fAulAsc77:0.037,,,,,one_observed_parent,1.0,1.0,1.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc102,2021cicX11218920,father,M,F2,fAulAsc193,2021cicX13178987,F3,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.514,1.0,0.9545454545454546,fAulAsc102:0.514;fAulAsc26:0.170;fAulAsc137:0.119;fAulAsc6:0.056;fAulAsc58:0.039;fAulAsc25:0.025;fAulAsc32:0.017;fAulAsc2:0.012,,,,,one_observed_parent,1.0,1.0,1.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc102,2021cicX11218920,father,M,F2,fAulAsc204,2021cicX13178988,F3,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.9065,1.0,1.0,fAulAsc102:0.906;fAulAsc6:0.035;fAulAsc26:0.032,,,,,one_observed_parent,1.0,1.0,1.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc106,2021cicX11218924,father,M,F2,fAulAsc215,2021cicX13178989,F3,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.684,1.0,1.0,fAulAsc106:0.684;fAulAsc22:0.097;fAulAsc6:0.069;fAulAsc19:0.062;fAulAsc8:0.036;fAulAsc16:0.035,,,,,one_observed_parent,1.0,1.0,1.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc78,2021cicX11218872,father,M,F2,fAulAsc226,2021cicX13178990,F3,Tier_C_state_supported_leading_identity,False,False,True,True,tier_C,False,0.4125,1.0,1.0,fAulAsc78:0.412;fAulAsc46:0.194;fAulAsc28:0.175;fAulAsc31:0.055;fAulAsc128:0.036;fAulAsc61:0.026;fAulAsc104:0.019;fAulAsc22:0.018;fAulAsc77:0.017,,,,,one_observed_parent,1.0,1.0,1.0,one-observed-parent state supported; selected father identity remains below Tier B stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc52,2021cicX11218846,father,M,F2,fAulAsc236,2021cicX13178991,F3,Tier_C_state_supported_leading_identity,False,False,True,True,tier_C,False,0.39175,1.0,1.0,fAulAsc52:0.392;fAulAsc79:0.166;fAulAsc210:0.111;fAulAsc141:0.102;fAulAsc19:0.097;fAulAsc86:0.090,,,,,one_observed_parent,1.0,1.0,1.0,one-observed-parent state supported; selected father identity remains below Tier B stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc52,2021cicX11218846,father,M,F2,fAulAsc161,2021cicX13178992,F3,Tier_C_state_supported_leading_identity,False,False,True,True,tier_C,False,0.35925,1.0,1.0,fAulAsc52:0.359;fAulAsc2:0.143;fAulAsc14:0.141;fAulAsc126:0.127;fAulAsc47:0.070;fAulAsc16:0.044;fAulAsc86:0.034;fAulAsc11:0.019;fAulAsc33:0.014,,,,,one_observed_parent,1.0,1.0,1.0,one-observed-parent state supported; selected father identity remains below Tier B stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc11,2021cicX11218805,father,M,F2,fAulAsc172,2021cicX13178993,F3,Tier_C_state_supported_leading_identity,False,False,True,True,tier_C,False,0.71675,0.1428571428571428,1.0,fAulAsc11:0.717;fAulAsc20:0.049;fAulAsc124:0.046;fAulAsc73:0.031;fAulAsc60:0.029;fAulAsc41:0.029;fAulAsc16:0.028;fAulAsc62:0.020;fAulAsc2:0.012,,,,,one_observed_parent,1.0,1.0,1.0,one-observed-parent state supported; selected father identity remains below Tier B stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc56,2021cicX11218850,father,M,F2,fAulAsc183,2021cicX13178994,F3,Tier_C_state_supported_leading_identity,False,False,True,True,tier_C,False,0.41525,0.1428571428571428,0.9545454545454546,fAulAsc56:0.415;fAulAsc58:0.203;fAulAsc38:0.097;fAulAsc45:0.082;fAulAsc64:0.051;fAulAsc188:0.033;fAulAsc82:0.032;fAulAsc94:0.028;fAulAsc126:0.019,,,,,one_observed_parent,0.99825,1.0,1.0,one-observed-parent state supported; selected father identity remains below Tier B stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
