ParentIndividualID,ParentProjectEntityID,ParentRole,ParentSex,ParentGeneration,ChildIndividualID,ChildProjectEntityID,ChildGeneration,EdgeEvidenceClass,IncludedInTierA,IncludedInTierB,IncludedInTierC,IncludedInComplete,FirstIncludedView,ForcedCompleteOnly,EdgeBootstrapFraction,EdgeVariantFraction,EdgeLeaveOneChromosomeFraction,EdgeAlternatives95,PairBootstrapFraction,PairVariantFraction,PairLeaveOneChromosomeFraction,PairAlternatives95,ParentCountMAPState,ParentCountStateBootstrapFraction,ParentCountStateLeaveOneChromosomeFraction,ParentCountStatePriorFraction,EdgeInclusionReason,Caveat
fAulAsc25,2021cicX11218819,father,M,F2,fAulAsc119,2021cicX11218937,F3,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.78025,1.0,1.0,fAulAsc25:0.780;fAulAsc99:0.093;fAulAsc29:0.051;fAulAsc94:0.027,,,,,one_observed_parent,0.99975,1.0,1.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc38,2021cicX11218832,father,M,F2,fAulAsc120,2021cicX11218938,F3,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.5965,1.0,1.0,fAulAsc38:0.597;fAulAsc32:0.134;fAulAsc61:0.087;fAulAsc10:0.060;fAulAsc122:0.033;fAulAsc49:0.026;fAulAsc34:0.018,,,,,one_observed_parent,0.99975,1.0,1.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc38,2021cicX11218832,father,M,F2,fAulAsc121,2021cicX11218939,F3,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.802,1.0,1.0,fAulAsc38:0.802;fAulAsc45:0.057;fAulAsc23:0.035;fAulAsc79:0.034;fAulAsc14:0.034,,,,,one_observed_parent,1.0,1.0,1.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc157,2021cicX11218975,father,M,F1,fAulAsc122,2021cicX11218940,F2,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.92575,1.0,1.0,fAulAsc157:0.926;fAulAsc158:0.074,0.49375,0.1428571428571428,0.6363636363636364,fAulAsc157+fAulAsc154:0.494;fAulAsc157+fAulAsc153:0.432;fAulAsc158+fAulAsc154:0.069,father_only,0.00025,0.0,0.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc150,2021cicX11218968,father,M,F1,fAulAsc123,2021cicX11218941,F2,Tier_A_strict_identity,True,True,True,True,tier_A,False,0.97525,1.0,1.0,fAulAsc150:0.975,0.92925,1.0,1.0,fAulAsc150+fAulAsc154:0.929;fAulAsc150+fAulAsc153:0.046,father_only,0.00025,0.0,0.0,strict chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc154,2021cicX11218972,mother,F,F1,fAulAsc123,2021cicX11218941,F2,Tier_A_strict_identity,True,True,True,True,tier_A,False,0.954,1.0,1.0,fAulAsc154:0.954,0.92925,1.0,1.0,fAulAsc150+fAulAsc154:0.929;fAulAsc150+fAulAsc153:0.046,father_only,0.00025,0.0,0.0,strict chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc158,2021cicX11218976,father,M,F1,fAulAsc124,2021cicX11218942,F2,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.8694999999999999,1.0,1.0,fAulAsc158:0.869;fAulAsc157:0.129,0.7995,1.0,1.0,fAulAsc158+fAulAsc154:0.799;fAulAsc157+fAulAsc154:0.077;fAulAsc158+fAulAsc153:0.070;fAulAsc157+fAulAsc153:0.051,zero_parent,0.0,0.0,0.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc154,2021cicX11218972,mother,F,F1,fAulAsc124,2021cicX11218942,F2,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.877,1.0,1.0,fAulAsc154:0.877;fAulAsc153:0.123,0.7995,1.0,1.0,fAulAsc158+fAulAsc154:0.799;fAulAsc157+fAulAsc154:0.077;fAulAsc158+fAulAsc153:0.070;fAulAsc157+fAulAsc153:0.051,zero_parent,0.0,0.0,0.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc157,2021cicX11218975,father,M,F1,fAulAsc125,2021cicX11218943,F2,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.77775,1.0,1.0,fAulAsc157:0.778;fAulAsc158:0.222,0.764,1.0,1.0,fAulAsc157+fAulAsc154:0.764;fAulAsc158+fAulAsc154:0.150;fAulAsc158+fAulAsc153:0.072,zero_parent,0.00075,0.0,0.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc154,2021cicX11218972,mother,F,F1,fAulAsc125,2021cicX11218943,F2,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.914,1.0,1.0,fAulAsc154:0.914;fAulAsc153:0.086,0.764,1.0,1.0,fAulAsc157+fAulAsc154:0.764;fAulAsc158+fAulAsc154:0.150;fAulAsc158+fAulAsc153:0.072,zero_parent,0.00075,0.0,0.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc158,2021cicX11218976,father,M,F1,fAulAsc126,2021cicX11218944,F2,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.92375,1.0,1.0,fAulAsc158:0.924;fAulAsc157:0.076,0.648,1.0,1.0,fAulAsc158+fAulAsc154:0.648;fAulAsc158+fAulAsc153:0.276;fAulAsc157+fAulAsc154:0.045,zero_parent,0.0,0.0,0.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc154,2021cicX11218972,mother,F,F1,fAulAsc126,2021cicX11218944,F2,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.69325,1.0,1.0,fAulAsc154:0.693;fAulAsc153:0.307,0.648,1.0,1.0,fAulAsc158+fAulAsc154:0.648;fAulAsc158+fAulAsc153:0.276;fAulAsc157+fAulAsc154:0.045,zero_parent,0.0,0.0,0.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc150,2021cicX11218968,father,M,F1,fAulAsc128,2021cicX11218946,F2,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.88225,1.0,1.0,fAulAsc150:0.882;fAulAsc151:0.062;fAulAsc152:0.033,0.7565,1.0,1.0,fAulAsc150+fAulAsc154:0.756;fAulAsc150+fAulAsc153:0.126;fAulAsc151+fAulAsc154:0.062;fAulAsc152+fAulAsc153:0.033,father_only,0.0,0.0,0.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc154,2021cicX11218972,mother,F,F1,fAulAsc128,2021cicX11218946,F2,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.81875,1.0,1.0,fAulAsc154:0.819;fAulAsc153:0.181,0.7565,1.0,1.0,fAulAsc150+fAulAsc154:0.756;fAulAsc150+fAulAsc153:0.126;fAulAsc151+fAulAsc154:0.062;fAulAsc152+fAulAsc153:0.033,father_only,0.0,0.0,0.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc158,2021cicX11218976,father,M,F1,fAulAsc129,2021cicX11218947,F2,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.64875,1.0,0.8181818181818182,fAulAsc158:0.649;fAulAsc157:0.346,0.48825,1.0,0.8181818181818182,fAulAsc158+fAulAsc154:0.488;fAulAsc157+fAulAsc154:0.320;fAulAsc158+fAulAsc153:0.161,zero_parent,0.00025,0.0,0.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc154,2021cicX11218972,mother,F,F1,fAulAsc129,2021cicX11218947,F2,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.80825,1.0,1.0,fAulAsc154:0.808;fAulAsc153:0.192,0.48825,1.0,0.8181818181818182,fAulAsc158+fAulAsc154:0.488;fAulAsc157+fAulAsc154:0.320;fAulAsc158+fAulAsc153:0.161,zero_parent,0.00025,0.0,0.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc158,2021cicX11218976,father,M,F1,fAulAsc130,2021cicX11218948,F2,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.8532500000000001,1.0,1.0,fAulAsc158:0.853;fAulAsc157:0.146,0.6065,1.0,1.0,fAulAsc158+fAulAsc153:0.607;fAulAsc158+fAulAsc154:0.247;fAulAsc157+fAulAsc154:0.146,zero_parent,0.0,0.0,0.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc153,2021cicX11218971,mother,F,F1,fAulAsc130,2021cicX11218948,F2,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.607,1.0,1.0,fAulAsc153:0.607;fAulAsc154:0.393,0.6065,1.0,1.0,fAulAsc158+fAulAsc153:0.607;fAulAsc158+fAulAsc154:0.247;fAulAsc157+fAulAsc154:0.146,zero_parent,0.0,0.0,0.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc158,2021cicX11218976,father,M,F1,fAulAsc132,2021cicX11218950,F2,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.89475,1.0,1.0,fAulAsc158:0.895;fAulAsc157:0.105,0.72375,1.0,1.0,fAulAsc158+fAulAsc154:0.724;fAulAsc158+fAulAsc153:0.171;fAulAsc157+fAulAsc153:0.099,father_only,0.0005,0.0,0.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc154,2021cicX11218972,mother,F,F1,fAulAsc132,2021cicX11218950,F2,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.72975,1.0,1.0,fAulAsc154:0.730;fAulAsc153:0.270,0.72375,1.0,1.0,fAulAsc158+fAulAsc154:0.724;fAulAsc158+fAulAsc153:0.171;fAulAsc157+fAulAsc153:0.099,father_only,0.0005,0.0,0.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc150,2021cicX11218968,father,M,F1,fAulAsc133,2021cicX11218951,F2,Tier_A_strict_identity,True,True,True,True,tier_A,False,0.994,1.0,1.0,fAulAsc150:0.994,0.98575,1.0,1.0,fAulAsc150+fAulAsc154:0.986,father_only,0.0,0.0,0.0,strict chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc154,2021cicX11218972,mother,F,F1,fAulAsc133,2021cicX11218951,F2,Tier_A_strict_identity,True,True,True,True,tier_A,False,0.99125,1.0,1.0,fAulAsc154:0.991,0.98575,1.0,1.0,fAulAsc150+fAulAsc154:0.986,father_only,0.0,0.0,0.0,strict chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc158,2021cicX11218976,father,M,F1,fAulAsc134,2021cicX11218952,F2,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.74325,1.0,1.0,fAulAsc158:0.743;fAulAsc157:0.257,0.703,1.0,1.0,fAulAsc158+fAulAsc154:0.703;fAulAsc157+fAulAsc153:0.255,zero_parent,0.0,0.0,0.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc154,2021cicX11218972,mother,F,F1,fAulAsc134,2021cicX11218952,F2,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.70475,1.0,1.0,fAulAsc154:0.705;fAulAsc153:0.295,0.703,1.0,1.0,fAulAsc158+fAulAsc154:0.703;fAulAsc157+fAulAsc153:0.255,zero_parent,0.0,0.0,0.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc158,2021cicX11218976,father,M,F1,fAulAsc135,2021cicX11218953,F2,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.825,1.0,1.0,fAulAsc158:0.825;fAulAsc157:0.175,0.61625,1.0,1.0,fAulAsc158+fAulAsc154:0.616;fAulAsc158+fAulAsc153:0.209;fAulAsc157+fAulAsc154:0.121;fAulAsc157+fAulAsc153:0.054,zero_parent,0.0,0.0,0.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc154,2021cicX11218972,mother,F,F1,fAulAsc135,2021cicX11218953,F2,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.73725,1.0,1.0,fAulAsc154:0.737;fAulAsc153:0.263,0.61625,1.0,1.0,fAulAsc158+fAulAsc154:0.616;fAulAsc158+fAulAsc153:0.209;fAulAsc157+fAulAsc154:0.121;fAulAsc157+fAulAsc153:0.054,zero_parent,0.0,0.0,0.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc154,2021cicX11218972,mother,F,F1,fAulAsc136,2021cicX11218954,F2,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.92125,1.0,1.0,fAulAsc154:0.921;fAulAsc153:0.079,0.4985,0.2857142857142857,0.6363636363636364,fAulAsc157+fAulAsc154:0.498;fAulAsc158+fAulAsc154:0.423;fAulAsc158+fAulAsc153:0.078,zero_parent,0.0005,0.0,0.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc158,2021cicX11218976,father,M,F1,fAulAsc137,2021cicX11218955,F2,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.845,1.0,1.0,fAulAsc158:0.845;fAulAsc157:0.155,0.78675,1.0,1.0,fAulAsc158+fAulAsc154:0.787;fAulAsc157+fAulAsc154:0.099;fAulAsc158+fAulAsc153:0.058;fAulAsc157+fAulAsc153:0.056,zero_parent,0.0,0.0,0.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc154,2021cicX11218972,mother,F,F1,fAulAsc137,2021cicX11218955,F2,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.8859999999999999,1.0,1.0,fAulAsc154:0.886;fAulAsc153:0.114,0.78675,1.0,1.0,fAulAsc158+fAulAsc154:0.787;fAulAsc157+fAulAsc154:0.099;fAulAsc158+fAulAsc153:0.058;fAulAsc157+fAulAsc153:0.056,zero_parent,0.0,0.0,0.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc154,2021cicX11218972,mother,F,F1,fAulAsc138,2021cicX11218956,F2,Tier_A_strict_identity,True,True,True,True,tier_A,False,0.97025,1.0,1.0,fAulAsc154:0.970,0.661,0.1428571428571428,1.0,fAulAsc157+fAulAsc154:0.661;fAulAsc158+fAulAsc154:0.309,zero_parent,0.0,0.0,0.0,strict chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc158,2021cicX11218976,father,M,F1,fAulAsc139,2021cicX11218957,F2,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.94725,1.0,1.0,fAulAsc158:0.947;fAulAsc157:0.053,0.92075,1.0,1.0,fAulAsc158+fAulAsc154:0.921;fAulAsc157+fAulAsc154:0.053,zero_parent,0.0,0.0,0.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc154,2021cicX11218972,mother,F,F1,fAulAsc139,2021cicX11218957,F2,Tier_A_strict_identity,True,True,True,True,tier_A,False,0.9735,1.0,1.0,fAulAsc154:0.973,0.92075,1.0,1.0,fAulAsc158+fAulAsc154:0.921;fAulAsc157+fAulAsc154:0.053,zero_parent,0.0,0.0,0.0,strict chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc158,2021cicX11218976,father,M,F1,fAulAsc140,2021cicX11218958,F2,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.69775,1.0,1.0,fAulAsc158:0.698;fAulAsc157:0.302,0.407,0.1428571428571428,0.7272727272727273,fAulAsc158+fAulAsc154:0.407;fAulAsc158+fAulAsc153:0.291;fAulAsc157+fAulAsc154:0.251;fAulAsc157+fAulAsc153:0.052,zero_parent,0.0,0.0,0.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc150,2021cicX11218968,father,M,F1,fAulAsc141,2021cicX11218959,F2,Tier_A_strict_identity,True,True,True,True,tier_A,False,1.0,1.0,1.0,fAulAsc150:1.000,1.0,1.0,1.0,fAulAsc150+fAulAsc153:1.000,two_parent,1.0,1.0,1.0,strict chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc153,2021cicX11218971,mother,F,F1,fAulAsc141,2021cicX11218959,F2,Tier_A_strict_identity,True,True,True,True,tier_A,False,1.0,1.0,1.0,fAulAsc153:1.000,1.0,1.0,1.0,fAulAsc150+fAulAsc153:1.000,two_parent,1.0,1.0,1.0,strict chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc158,2021cicX11218976,father,M,F1,fAulAsc142,2021cicX11218960,F2,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.7855000000000001,1.0,1.0,fAulAsc158:0.786;fAulAsc157:0.212,0.42975,1.0,0.7272727272727273,fAulAsc158+fAulAsc153:0.430;fAulAsc158+fAulAsc154:0.356;fAulAsc157+fAulAsc154:0.211,zero_parent,0.0,0.0,0.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc32,2021cicX11218826,father,M,F2,fAulAsc144,2021cicX11218962,F3,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.7905,1.0,1.0,fAulAsc32:0.790;fAulAsc79:0.066;fAulAsc59:0.032;fAulAsc62:0.030;fAulAsc10:0.025;fAulAsc133:0.022,,,,,one_observed_parent,1.0,1.0,1.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc38,2021cicX11218832,father,M,F2,fAulAsc146,2021cicX11218964,F3,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.79675,1.0,1.0,fAulAsc38:0.797;fAulAsc49:0.087;fAulAsc106:0.050;fAulAsc71:0.023,,,,,one_observed_parent,1.0,1.0,1.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc150,2021cicX11218968,father,M,F1,fAulAsc147,2021cicX11218965,F2,Tier_B_additional_identity,False,True,True,True,tier_B,False,0.93875,1.0,1.0,fAulAsc150:0.939;fAulAsc155:0.055,0.506,1.0,0.7727272727272727,fAulAsc150+fAulAsc153:0.506;fAulAsc150+fAulAsc154:0.433;fAulAsc155+fAulAsc154:0.054,zero_parent,0.00025,0.0,0.0,Tier B chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc150,2021cicX11218968,father,M,F1,fAulAsc148,2021cicX11218966,F2,Tier_A_strict_identity,True,True,True,True,tier_A,False,1.0,1.0,1.0,fAulAsc150:1.000,1.0,1.0,1.0,fAulAsc150+fAulAsc153:1.000,two_parent,0.9995,1.0,1.0,strict chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc153,2021cicX11218971,mother,F,F1,fAulAsc148,2021cicX11218966,F2,Tier_A_strict_identity,True,True,True,True,tier_A,False,1.0,1.0,1.0,fAulAsc153:1.000,1.0,1.0,1.0,fAulAsc150+fAulAsc153:1.000,two_parent,0.9995,1.0,1.0,strict chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc150,2021cicX11218968,father,M,F1,fAulAsc149,2021cicX11218967,F2,Tier_A_strict_identity,True,True,True,True,tier_A,False,1.0,1.0,1.0,fAulAsc150:1.000,1.0,1.0,1.0,fAulAsc150+fAulAsc154:1.000,two_parent,1.0,1.0,1.0,strict chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
fAulAsc154,2021cicX11218972,mother,F,F1,fAulAsc149,2021cicX11218967,F2,Tier_A_strict_identity,True,True,True,True,tier_A,False,1.0,1.0,1.0,fAulAsc154:1.000,1.0,1.0,1.0,fAulAsc150+fAulAsc154:1.000,two_parent,1.0,1.0,1.0,strict chromosome-resampling identity stability,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
LATENT_G0_SHARED,LATENT_G0_SHARED,abstract_founder,U,G0,fAulAsc150,2021cicX11218968,F1,Reported_cross_design_topology,True,True,True,True,tier_A,False,,,,,,,,,reported_topology,,,,reported three-founder brood topology; abstract founder identity is not an inferred sequenced individual,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
LATENT_G0_B2_SPECIFIC,LATENT_G0_B2_SPECIFIC,abstract_founder,U,G0,fAulAsc150,2021cicX11218968,F1,Reported_cross_design_topology,True,True,True,True,tier_A,False,,,,,,,,,reported_topology,,,,reported three-founder brood topology; abstract founder identity is not an inferred sequenced individual,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
LATENT_G0_SHARED,LATENT_G0_SHARED,abstract_founder,U,G0,fAulAsc151,2021cicX11218969,F1,Reported_cross_design_topology,True,True,True,True,tier_A,False,,,,,,,,,reported_topology,,,,reported three-founder brood topology; abstract founder identity is not an inferred sequenced individual,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
LATENT_G0_B2_SPECIFIC,LATENT_G0_B2_SPECIFIC,abstract_founder,U,G0,fAulAsc151,2021cicX11218969,F1,Reported_cross_design_topology,True,True,True,True,tier_A,False,,,,,,,,,reported_topology,,,,reported three-founder brood topology; abstract founder identity is not an inferred sequenced individual,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
LATENT_G0_SHARED,LATENT_G0_SHARED,abstract_founder,U,G0,fAulAsc152,2021cicX11218970,F1,Reported_cross_design_topology,True,True,True,True,tier_A,False,,,,,,,,,reported_topology,,,,reported three-founder brood topology; abstract founder identity is not an inferred sequenced individual,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
LATENT_G0_B2_SPECIFIC,LATENT_G0_B2_SPECIFIC,abstract_founder,U,G0,fAulAsc152,2021cicX11218970,F1,Reported_cross_design_topology,True,True,True,True,tier_A,False,,,,,,,,,reported_topology,,,,reported three-founder brood topology; abstract founder identity is not an inferred sequenced individual,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
LATENT_G0_SHARED,LATENT_G0_SHARED,abstract_founder,U,G0,fAulAsc153,2021cicX11218971,F1,Reported_cross_design_topology,True,True,True,True,tier_A,False,,,,,,,,,reported_topology,,,,reported three-founder brood topology; abstract founder identity is not an inferred sequenced individual,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
LATENT_G0_B2_SPECIFIC,LATENT_G0_B2_SPECIFIC,abstract_founder,U,G0,fAulAsc153,2021cicX11218971,F1,Reported_cross_design_topology,True,True,True,True,tier_A,False,,,,,,,,,reported_topology,,,,reported three-founder brood topology; abstract founder identity is not an inferred sequenced individual,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
LATENT_G0_SHARED,LATENT_G0_SHARED,abstract_founder,U,G0,fAulAsc154,2021cicX11218972,F1,Reported_cross_design_topology,True,True,True,True,tier_A,False,,,,,,,,,reported_topology,,,,reported three-founder brood topology; abstract founder identity is not an inferred sequenced individual,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
LATENT_G0_B2_SPECIFIC,LATENT_G0_B2_SPECIFIC,abstract_founder,U,G0,fAulAsc154,2021cicX11218972,F1,Reported_cross_design_topology,True,True,True,True,tier_A,False,,,,,,,,,reported_topology,,,,reported three-founder brood topology; abstract founder identity is not an inferred sequenced individual,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
LATENT_G0_SHARED,LATENT_G0_SHARED,abstract_founder,U,G0,fAulAsc155,2021cicX11218973,F1,Reported_cross_design_topology,True,True,True,True,tier_A,False,,,,,,,,,reported_topology,,,,reported three-founder brood topology; abstract founder identity is not an inferred sequenced individual,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
LATENT_G0_B2_SPECIFIC,LATENT_G0_B2_SPECIFIC,abstract_founder,U,G0,fAulAsc155,2021cicX11218973,F1,Reported_cross_design_topology,True,True,True,True,tier_A,False,,,,,,,,,reported_topology,,,,reported three-founder brood topology; abstract founder identity is not an inferred sequenced individual,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
LATENT_G0_SHARED,LATENT_G0_SHARED,abstract_founder,U,G0,fAulAsc156,2021cicX11218974,F1,Reported_cross_design_topology,True,True,True,True,tier_A,False,,,,,,,,,reported_topology,,,,reported three-founder brood topology; abstract founder identity is not an inferred sequenced individual,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
LATENT_G0_B2_SPECIFIC,LATENT_G0_B2_SPECIFIC,abstract_founder,U,G0,fAulAsc156,2021cicX11218974,F1,Reported_cross_design_topology,True,True,True,True,tier_A,False,,,,,,,,,reported_topology,,,,reported three-founder brood topology; abstract founder identity is not an inferred sequenced individual,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
LATENT_G0_SHARED,LATENT_G0_SHARED,abstract_founder,U,G0,fAulAsc157,2021cicX11218975,F1,Reported_cross_design_topology,True,True,True,True,tier_A,False,,,,,,,,,reported_topology,,,,reported three-founder brood topology; abstract founder identity is not an inferred sequenced individual,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
LATENT_G0_B1_SPECIFIC,LATENT_G0_B1_SPECIFIC,abstract_founder,U,G0,fAulAsc157,2021cicX11218975,F1,Reported_cross_design_topology,True,True,True,True,tier_A,False,,,,,,,,,reported_topology,,,,reported three-founder brood topology; abstract founder identity is not an inferred sequenced individual,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
LATENT_G0_SHARED,LATENT_G0_SHARED,abstract_founder,U,G0,fAulAsc158,2021cicX11218976,F1,Reported_cross_design_topology,True,True,True,True,tier_A,False,,,,,,,,,reported_topology,,,,reported three-founder brood topology; abstract founder identity is not an inferred sequenced individual,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
LATENT_G0_B1_SPECIFIC,LATENT_G0_B1_SPECIFIC,abstract_founder,U,G0,fAulAsc158,2021cicX11218976,F1,Reported_cross_design_topology,True,True,True,True,tier_A,False,,,,,,,,,reported_topology,,,,reported three-founder brood topology; abstract founder identity is not an inferred sequenced individual,Internal stability or leading rank is not breeding-record ground truth; Tier C identity is explicitly uncertain.
