EntityID,Sample,Alias,SantosID,EntityType,MetadataGeneration,PedigreeGeneration,Brood,Sex,Parent1,Parent2,Parent1Alias,Parent2Alias,CandidateParent1,CandidateParent2,CandidateParent1Alias,CandidateParent2Alias,ObservedParentState,EvidenceStatus,MissingBiologicalParentCount,Notes,InferenceModel,EvidencePolicy,EvidenceTier,Parent1EvidenceTier,Parent2EvidenceTier,PairBootstrapFraction,FatherBootstrapFraction,MotherBootstrapFraction,PairAlternatives95,Parent1Alternatives95,Parent2Alternatives95,ParentCountMAPState,ParentCountStateUsedAsTierGate,UnresolvedObservedParentIdentityCount,Parent1BootstrapFraction,HandoffView,F2RecordedF1ParentGuarantee,ForcedCompleteOnly,HandoffInterpretation
2021cicX13178985,2021cicX13178985,fAulAsc171,AA222,sequenced_individual,F3,F3,,M,2021cicX11218924,,fAulAsc106,,2021cicX11218924,,fAulAsc106,,one_observed_F2_parent_plus_unsequenced_mate,B_observed_F2_parent,1.0,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,B_observed_F2_parent,B,unsequenced,,,,,fAulAsc106:0.757;fAulAsc9:0.183;fAulAsc10:0.015,,one_observed_parent,True,0.0,0.75725,tier_B,,False,one observed F2 father identity plus an unsequenced biological mate
2021cicX13178986,2021cicX13178986,fAulAsc182,AA223,sequenced_individual,F3,F3,,M,2021cicX11218872,,fAulAsc78,,2021cicX11218872,,fAulAsc78,,one_observed_F2_parent_plus_unsequenced_mate,B_observed_F2_parent,1.0,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,B_observed_F2_parent,B,unsequenced,,,,,fAulAsc78:0.935;fAulAsc77:0.037,,one_observed_parent,True,0.0,0.935,tier_B,,False,one observed F2 father identity plus an unsequenced biological mate
2021cicX13178987,2021cicX13178987,fAulAsc193,AA224,sequenced_individual,F3,F3,,M,2021cicX11218920,,fAulAsc102,,2021cicX11218920,,fAulAsc102,,one_observed_F2_parent_plus_unsequenced_mate,B_observed_F2_parent,1.0,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,B_observed_F2_parent,B,unsequenced,,,,,fAulAsc102:0.514;fAulAsc26:0.170;fAulAsc137:0.119;fAulAsc6:0.056;fAulAsc58:0.039;fAulAsc25:0.025;fAulAsc32:0.017;fAulAsc2:0.012,,one_observed_parent,True,0.0,0.514,tier_B,,False,one observed F2 father identity plus an unsequenced biological mate
2021cicX13178988,2021cicX13178988,fAulAsc204,AA225,sequenced_individual,F3,F3,,M,2021cicX11218920,,fAulAsc102,,2021cicX11218920,,fAulAsc102,,one_observed_F2_parent_plus_unsequenced_mate,B_observed_F2_parent,1.0,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,B_observed_F2_parent,B,unsequenced,,,,,fAulAsc102:0.906;fAulAsc6:0.035;fAulAsc26:0.032,,one_observed_parent,True,0.0,0.9065,tier_B,,False,one observed F2 father identity plus an unsequenced biological mate
2021cicX13178989,2021cicX13178989,fAulAsc215,AA226,sequenced_individual,F3,F3,,M,2021cicX11218924,,fAulAsc106,,2021cicX11218924,,fAulAsc106,,one_observed_F2_parent_plus_unsequenced_mate,B_observed_F2_parent,1.0,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,B_observed_F2_parent,B,unsequenced,,,,,fAulAsc106:0.684;fAulAsc22:0.097;fAulAsc6:0.069;fAulAsc19:0.062;fAulAsc8:0.036;fAulAsc16:0.035,,one_observed_parent,True,0.0,0.684,tier_B,,False,one observed F2 father identity plus an unsequenced biological mate
2021cicX13178990,2021cicX13178990,fAulAsc226,AA227,sequenced_individual,F3,F3,,M,,,,,2021cicX11218872,,fAulAsc78,,observed_F2_parent_identity_unresolved,C_complete_working_hypothesis,1.0,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,C_complete_working_hypothesis,C,unsequenced,,,,,fAulAsc78:0.412;fAulAsc46:0.194;fAulAsc28:0.175;fAulAsc31:0.055;fAulAsc128:0.036;fAulAsc61:0.026;fAulAsc104:0.019;fAulAsc22:0.018;fAulAsc77:0.017,,one_observed_parent,True,1.0,0.4125,tier_B,,False,observed F2 father identity unresolved
2021cicX13178991,2021cicX13178991,fAulAsc236,AA228,sequenced_individual,F3,F3,,M,,,,,2021cicX11218846,,fAulAsc52,,observed_F2_parent_identity_unresolved,C_complete_working_hypothesis,1.0,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,C_complete_working_hypothesis,C,unsequenced,,,,,fAulAsc52:0.392;fAulAsc79:0.166;fAulAsc210:0.111;fAulAsc141:0.102;fAulAsc19:0.097;fAulAsc86:0.090,,one_observed_parent,True,1.0,0.39175,tier_B,,False,observed F2 father identity unresolved
2021cicX13178992,2021cicX13178992,fAulAsc161,AA229,sequenced_individual,F3,F3,,M,,,,,2021cicX11218846,,fAulAsc52,,observed_F2_parent_identity_unresolved,C_complete_working_hypothesis,1.0,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,C_complete_working_hypothesis,C,unsequenced,,,,,fAulAsc52:0.359;fAulAsc2:0.143;fAulAsc14:0.141;fAulAsc126:0.127;fAulAsc47:0.070;fAulAsc16:0.044;fAulAsc86:0.034;fAulAsc11:0.019;fAulAsc33:0.014,,one_observed_parent,True,1.0,0.35925,tier_B,,False,observed F2 father identity unresolved
2021cicX13178993,2021cicX13178993,fAulAsc172,AA230,sequenced_individual,F3,F3,,M,,,,,2021cicX11218805,,fAulAsc11,,observed_F2_parent_identity_unresolved,C_complete_working_hypothesis,1.0,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,C_complete_working_hypothesis,C,unsequenced,,,,,fAulAsc11:0.717;fAulAsc20:0.049;fAulAsc124:0.046;fAulAsc73:0.031;fAulAsc60:0.029;fAulAsc41:0.029;fAulAsc16:0.028;fAulAsc62:0.020;fAulAsc2:0.012,,one_observed_parent,True,1.0,0.71675,tier_B,,False,observed F2 father identity unresolved
2021cicX13178994,2021cicX13178994,fAulAsc183,AA231,sequenced_individual,F3,F3,,M,,,,,2021cicX11218850,,fAulAsc56,,observed_F2_parent_identity_unresolved,C_complete_working_hypothesis,1.0,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,C_complete_working_hypothesis,C,unsequenced,,,,,fAulAsc56:0.415;fAulAsc58:0.203;fAulAsc38:0.097;fAulAsc45:0.082;fAulAsc64:0.051;fAulAsc188:0.033;fAulAsc82:0.032;fAulAsc94:0.028;fAulAsc126:0.019,,one_observed_parent,True,1.0,0.41525,tier_B,,False,observed F2 father identity unresolved
2021cicX13178995,2021cicX13178995,fAulAsc194,AA232,sequenced_individual,F3,F3,,M,,,,,2021cicX11218924,,fAulAsc106,,observed_F2_parent_identity_unresolved,C_complete_working_hypothesis,1.0,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,C_complete_working_hypothesis,C,unsequenced,,,,,fAulAsc94:0.180;fAulAsc106:0.178;fAulAsc6:0.170;fAulAsc11:0.110;fAulAsc82:0.101;fAulAsc54:0.051;fAulAsc21:0.049;fAulAsc23:0.043;fAulAsc148:0.042;fAulAsc13:0.018;fAulAsc64:0.017,,one_observed_parent,True,1.0,0.17825,tier_B,,False,observed F2 father identity unresolved
2021cicX13178996,2021cicX13178996,fAulAsc205,AA233,sequenced_individual,F3,F3,,M,2021cicX11218924,,fAulAsc106,,2021cicX11218924,,fAulAsc106,,one_observed_F2_parent_plus_unsequenced_mate,B_observed_F2_parent,1.0,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,B_observed_F2_parent,B,unsequenced,,,,,fAulAsc106:0.531;fAulAsc28:0.202;fAulAsc13:0.121;fAulAsc11:0.070;fAulAsc56:0.027,,one_observed_parent,True,0.0,0.531,tier_B,,False,one observed F2 father identity plus an unsequenced biological mate
2021cicX13178997,2021cicX13178997,fAulAsc216,AA234,sequenced_individual,F3,F3,,M,,,,,2021cicX11218876,,fAulAsc82,,observed_F2_parent_identity_unresolved,C_complete_working_hypothesis,1.0,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,C_complete_working_hypothesis,C,unsequenced,,,,,fAulAsc82:0.466;fAulAsc29:0.147;fAulAsc52:0.106;fAulAsc141:0.105;fAulAsc56:0.092;fAulAsc59:0.013;fAulAsc148:0.009;fAulAsc19:0.008;fAulAsc106:0.007,,one_observed_parent,True,1.0,0.46625,tier_B,,False,observed F2 father identity unresolved
2021cicX13611510,2021cicX13611510,fAulAsc248,AA235,sequenced_individual,F3,F3,,M,,,,,2021cicX11218854,,fAulAsc60,,observed_F2_parent_identity_unresolved,C_complete_working_hypothesis,1.0,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,C_complete_working_hypothesis,C,unsequenced,,,,,fAulAsc60:0.431;fAulAsc8:0.108;fAulAsc81:0.088;fAulAsc24:0.071;fAulAsc21:0.054;fAulAsc53:0.052;fAulAsc93:0.048;fAulAsc97:0.043;fAulAsc38:0.041;fAulAsc77:0.019,,one_observed_parent,True,1.0,0.4315,tier_B,,False,observed F2 father identity unresolved
2021cicX13611511,2021cicX13611511,fAulAsc249,AA236,sequenced_individual,F3,F3,,M,,,,,2021cicX11218924,,fAulAsc106,,observed_F2_parent_identity_unresolved,C_complete_working_hypothesis,1.0,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,C_complete_working_hypothesis,C,unsequenced,,,,,fAulAsc106:0.449;fAulAsc10:0.231;fAulAsc94:0.062;fAulAsc54:0.061;fAulAsc30:0.044;fAulAsc21:0.034;fAulAsc17:0.026;fAulAsc13:0.025;fAulAsc9:0.023,,one_observed_parent,True,1.0,0.449,tier_B,,False,observed F2 father identity unresolved
2021cicX13611512,2021cicX13611512,fAulAsc250,AA237,sequenced_individual,F3,F3,,M,,,,,2021cicX11218920,,fAulAsc102,,observed_F2_parent_identity_unresolved,C_complete_working_hypothesis,1.0,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,C_complete_working_hypothesis,C,unsequenced,,,,,fAulAsc102:0.493;fAulAsc9:0.112;fAulAsc85:0.105;fAulAsc21:0.079;fAulAsc53:0.049;fAulAsc99:0.044;fAulAsc61:0.044;fAulAsc74:0.029,,one_observed_parent,True,1.0,0.493,tier_B,,False,observed F2 father identity unresolved
2021cicX13611513,2021cicX13611513,fAulAsc251,AA238,sequenced_individual,F3,F3,,M,,,,,2021cicX11218823,,fAulAsc29,,observed_F2_parent_identity_unresolved,C_complete_working_hypothesis,1.0,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,C_complete_working_hypothesis,C,unsequenced,,,,,fAulAsc29:0.359;fAulAsc1:0.141;fAulAsc97:0.124;fAulAsc60:0.114;fAulAsc22:0.095;fAulAsc130:0.059;fAulAsc71:0.047;fAulAsc23:0.015,,one_observed_parent,True,1.0,0.359,tier_B,,False,observed F2 father identity unresolved
2021cicX13611514,2021cicX13611514,fAulAsc245,AA239,sequenced_individual,F3,F3,,M,2021cicX11218920,,fAulAsc102,,2021cicX11218920,,fAulAsc102,,one_observed_F2_parent_plus_unsequenced_mate,B_observed_F2_parent,1.0,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,B_observed_F2_parent,B,unsequenced,,,,,fAulAsc102:0.673;fAulAsc26:0.148;fAulAsc32:0.083;fAulAsc137:0.041;fAulAsc6:0.030,,one_observed_parent,True,0.0,0.673,tier_B,,False,one observed F2 father identity plus an unsequenced biological mate
2021cicX13611515,2021cicX13611515,fAulAsc246,AA240,sequenced_individual,F3,F3,,M,2021cicX11218924,,fAulAsc106,,2021cicX11218924,,fAulAsc106,,one_observed_F2_parent_plus_unsequenced_mate,B_observed_F2_parent,1.0,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,B_observed_F2_parent,B,unsequenced,,,,,fAulAsc106:0.840;fAulAsc11:0.082;fAulAsc126:0.028,,one_observed_parent,True,0.0,0.84,tier_B,,False,one observed F2 father identity plus an unsequenced biological mate
2021cicX13611516,2021cicX13611516,fAulAsc247,AA241,sequenced_individual,F3,F3,,M,,,,,2021cicX11218875,,fAulAsc81,,observed_F2_parent_identity_unresolved,C_complete_working_hypothesis,1.0,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,C_complete_working_hypothesis,C,unsequenced,,,,,fAulAsc79:0.232;fAulAsc81:0.203;fAulAsc141:0.106;fAulAsc91:0.084;fAulAsc142:0.083;fAulAsc9:0.062;fAulAsc56:0.045;fAulAsc27:0.042;fAulAsc101:0.036;fAulAsc29:0.028;fAulAsc97:0.025;fAulAsc1:0.010,,one_observed_parent,True,1.0,0.20275,tier_B,,False,observed F2 father identity unresolved
2021cicX13611517,2021cicX13611517,fAulAsc252,AA242,sequenced_individual,F3,F3,,M,,,,,2021cicX11218823,,fAulAsc29,,observed_F2_parent_identity_unresolved,C_complete_working_hypothesis,1.0,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,C_complete_working_hypothesis,C,unsequenced,,,,,fAulAsc29:0.285;fAulAsc10:0.209;fAulAsc71:0.190;fAulAsc107:0.061;fAulAsc28:0.042;fAulAsc34:0.038;fAulAsc99:0.026;fAulAsc38:0.026;fAulAsc97:0.025;fAulAsc129:0.023;fAulAsc82:0.017;fAulAsc17:0.016,,one_observed_parent,True,1.0,0.28475,tier_B,,False,observed F2 father identity unresolved
2021cicX13611518,2021cicX13611518,fAulAsc262,AA243,sequenced_individual,F3,F3,,M,2021cicX11218920,,fAulAsc102,,2021cicX11218920,,fAulAsc102,,one_observed_F2_parent_plus_unsequenced_mate,B_observed_F2_parent,1.0,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,B_observed_F2_parent,B,unsequenced,,,,,fAulAsc102:0.666;fAulAsc26:0.154;fAulAsc52:0.048;fAulAsc100:0.035;fAulAsc125:0.023;fAulAsc138:0.021;fAulAsc90:0.010,,one_observed_parent,True,0.0,0.666,tier_B,,False,one observed F2 father identity plus an unsequenced biological mate
2021cicX13611519,2021cicX13611519,fAulAsc265,AA244,sequenced_individual,F3,F3,,M,,,,,2021cicX11218804,,fAulAsc10,,observed_F2_parent_identity_unresolved,C_complete_working_hypothesis,1.0,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,C_complete_working_hypothesis,C,unsequenced,,,,,fAulAsc10:0.418;fAulAsc60:0.166;fAulAsc56:0.108;fAulAsc23:0.073;fAulAsc86:0.066;fAulAsc82:0.048;fAulAsc58:0.042;fAulAsc64:0.024;fAulAsc21:0.009,,one_observed_parent,True,1.0,0.41825,tier_B,,False,observed F2 father identity unresolved
2021cicX13611520,2021cicX13611520,fAulAsc268,AA245,sequenced_individual,F3,F3,,M,2021cicX11218846,,fAulAsc52,,2021cicX11218846,,fAulAsc52,,one_observed_F2_parent_plus_unsequenced_mate,B_observed_F2_parent,1.0,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,B_observed_F2_parent,B,unsequenced,,,,,fAulAsc52:0.544;fAulAsc6:0.193;fAulAsc2:0.079;fAulAsc25:0.071;fAulAsc100:0.069,,one_observed_parent,True,0.0,0.54375,tier_B,,False,one observed F2 father identity plus an unsequenced biological mate
2021cicX13611521,2021cicX13611521,fAulAsc271,AA246,sequenced_individual,F3,F3,,M,,,,,2021cicX11218940,,fAulAsc122,,observed_F2_parent_identity_unresolved,C_complete_working_hypothesis,1.0,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,C_complete_working_hypothesis,C,unsequenced,,,,,fAulAsc122:0.423;fAulAsc28:0.197;fAulAsc94:0.117;fAulAsc128:0.046;fAulAsc19:0.038;fAulAsc138:0.037;fAulAsc24:0.034;fAulAsc123:0.033;fAulAsc59:0.024;fAulAsc13:0.014,,one_observed_parent,True,1.0,0.4235,tier_B,,False,observed F2 father identity unresolved
2021cicX13611522,2021cicX13611522,fAulAsc254,AA247,sequenced_individual,F3,F3,,M,,,,,2021cicX11218890,,fAulAsc96,,observed_F2_parent_identity_unresolved,C_complete_working_hypothesis,1.0,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,C_complete_working_hypothesis,C,unsequenced,,,,,fAulAsc96:0.374;fAulAsc30:0.145;fAulAsc101:0.129;fAulAsc84:0.088;fAulAsc41:0.073;fAulAsc97:0.051;fAulAsc210:0.046;fAulAsc77:0.041;fAulAsc102:0.025,,one_observed_parent,True,1.0,0.374,tier_B,,False,observed F2 father identity unresolved
2021cicX13611523,2021cicX13611523,fAulAsc256,AA248,sequenced_individual,F3,F3,,M,,,,,2021cicX11218960,,fAulAsc142,,observed_F2_parent_identity_unresolved,C_complete_working_hypothesis,1.0,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,C_complete_working_hypothesis,C,unsequenced,,,,,fAulAsc91:0.273;fAulAsc142:0.154;fAulAsc62:0.106;fAulAsc32:0.093;fAulAsc123:0.085;fAulAsc52:0.080;fAulAsc125:0.032;fAulAsc29:0.032;fAulAsc53:0.026;fAulAsc100:0.023;fAulAsc107:0.020;fAulAsc86:0.019;fAulAsc24:0.013,,one_observed_parent,True,1.0,0.15375,tier_B,,False,observed F2 father identity unresolved
2021cicX13611524,2021cicX13611524,fAulAsc258,AA249,sequenced_individual,F3,F3,,M,,,,,2021cicX11218803,,fAulAsc9,,observed_F2_parent_identity_unresolved,C_complete_working_hypothesis,1.0,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,C_complete_working_hypothesis,C,unsequenced,,,,,fAulAsc9:0.564;fAulAsc14:0.097;fAulAsc71:0.092;fAulAsc141:0.090;fAulAsc52:0.045;fAulAsc6:0.028;fAulAsc62:0.015;fAulAsc74:0.012;fAulAsc19:0.009,,one_observed_parent,True,1.0,0.56375,tier_B,,False,observed F2 father identity unresolved
2021cicX13611525,2021cicX13611525,fAulAsc260,AA250,sequenced_individual,F3,F3,,M,,,,,2021cicX11218852,,fAulAsc58,,observed_F2_parent_identity_unresolved,C_complete_working_hypothesis,1.0,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,C_complete_working_hypothesis,C,unsequenced,,,,,fAulAsc58:0.440;fAulAsc60:0.157;fAulAsc32:0.113;fAulAsc15:0.063;fAulAsc104:0.059;fAulAsc108:0.045;fAulAsc142:0.031;fAulAsc31:0.023;fAulAsc96:0.017;fAulAsc103:0.011,,one_observed_parent,True,1.0,0.4395,tier_B,,False,observed F2 father identity unresolved
2021cicX13611526,2021cicX13611526,fAulAsc263,AA251,sequenced_individual,F3,F3,,M,,,,,2021cicX11218852,,fAulAsc58,,observed_F2_parent_identity_unresolved,C_complete_working_hypothesis,1.0,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,C_complete_working_hypothesis,C,unsequenced,,,,,fAulAsc14:0.194;fAulAsc94:0.163;fAulAsc100:0.160;fAulAsc58:0.151;fAulAsc82:0.100;fAulAsc141:0.085;fAulAsc38:0.080;fAulAsc71:0.017;fAulAsc64:0.014,,one_observed_parent,True,1.0,0.1515,tier_B,,False,observed F2 father identity unresolved
2021cicX13611527,2021cicX13611527,fAulAsc266,AA252,sequenced_individual,F3,F3,,M,,,,,2021cicX11218865,,fAulAsc71,,observed_F2_parent_identity_unresolved,C_complete_working_hypothesis,1.0,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,C_complete_working_hypothesis,C,unsequenced,,,,,fAulAsc71:0.325;fAulAsc58:0.223;fAulAsc56:0.136;fAulAsc60:0.122;fAulAsc38:0.092;fAulAsc29:0.025;fAulAsc59:0.025;fAulAsc123:0.018,,one_observed_parent,True,1.0,0.3245,tier_B,,False,observed F2 father identity unresolved
2021cicX13611528,2021cicX13611528,fAulAsc269,AA253,sequenced_individual,F3,F3,,M,,,,,2021cicX11218924,,fAulAsc106,,observed_F2_parent_identity_unresolved,C_complete_working_hypothesis,1.0,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,C_complete_working_hypothesis,C,unsequenced,,,,,fAulAsc106:0.319;fAulAsc59:0.248;fAulAsc10:0.111;fAulAsc62:0.083;fAulAsc128:0.059;fAulAsc26:0.054;fAulAsc23:0.048;fAulAsc28:0.023;fAulAsc11:0.022,,one_observed_parent,True,1.0,0.31875,tier_B,,False,observed F2 father identity unresolved
2021cicX13611529,2021cicX13611529,fAulAsc272,AA254,sequenced_individual,F3,F3,,M,2021cicX11218920,,fAulAsc102,,2021cicX11218920,,fAulAsc102,,one_observed_F2_parent_plus_unsequenced_mate,B_observed_F2_parent,1.0,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,B_observed_F2_parent,B,unsequenced,,,,,fAulAsc102:0.602;fAulAsc26:0.114;fAulAsc80:0.107;fAulAsc104:0.079;fAulAsc88:0.039;fAulAsc100:0.016,,one_observed_parent,True,0.0,0.60225,tier_B,,False,one observed F2 father identity plus an unsequenced biological mate
2021cicX13611530,2021cicX13611530,fAulAsc253,AA255,sequenced_individual,F3,F3,,M,,,,,2021cicX11218804,,fAulAsc10,,observed_F2_parent_identity_unresolved,C_complete_working_hypothesis,1.0,"No real individual-level trio ground truth is available; tier labels describe relative identity stability conditional on the eligible candidate panel, not absolute parent presence. Blank fields mean unresolved or unsequenced rather than biological absence.",all_marker_phase_invariant_plus_reset_aware_linkage_parent_GL_conditioned,tier_B_or_better,C_complete_working_hypothesis,C,unsequenced,,,,,fAulAsc10:0.298;fAulAsc29:0.230;fAulAsc38:0.179;fAulAsc97:0.070;fAulAsc142:0.060;fAulAsc34:0.057;fAulAsc88:0.030;fAulAsc64:0.026;fAulAsc199:0.016,,one_observed_parent,True,1.0,0.298,tier_B,,False,observed F2 father identity unresolved
