Sample,Total_sites,Valid_sites,Correct_sites,Accuracy,Track1_accuracy,Track2_accuracy,Direct_matches,Flipped_matches,Dominant_phase,Contig
F3_168,408139,408138,407978,0.9996079757336979,0.9997990875635202,0.9998088881701778,407978,351131,Direct,chr6
F3_169,408139,408138,408011,0.9996888307386227,0.9999509969667122,0.9997378337719105,334590,408011,Flipped,chr6
F3_170,408139,408138,408012,0.9996912808902871,0.9999338459050615,0.9997574349852256,338910,408012,Flipped,chr6
F3_171,408139,408138,408059,0.9998064380185133,0.9998407401418148,0.9999411963600547,408059,385035,Direct,chr6
F3_172,408139,408138,408016,0.9997010814969447,0.9999044440850888,0.9997966374118558,408016,341622,Direct,chr6
F3_173,408139,408138,408112,0.999936296056726,0.9999754984833561,0.9999607975733698,363810,408112,Flipped,chr6
F3_174,408139,408138,408023,0.9997182325585954,0.999879942568445,0.9998382899901503,408023,342710,Direct,chr6
F3_175,408139,408138,407981,0.9996153261886911,0.9997794863502051,0.999835839838486,407981,353586,Direct,chr6
F3_176,408139,408138,407882,0.9993727611739167,0.9997549848335612,0.9996177763403554,338940,407882,Flipped,chr6
F3_177,408139,408138,407993,0.9996447280086638,0.9998260392318284,0.9998186887768353,349654,407993,Flipped,chr6
F3_178,408139,408138,408042,0.9997647854402187,0.9998284893834929,0.999936296056726,408042,334909,Direct,chr6
F3_179,408139,408138,407991,0.999639827705335,0.999835839838486,0.999803987866849,407991,334833,Direct,chr6
F3_180,408139,408138,407952,0.9995442717904238,0.9997941872601914,0.9997500845302324,324703,407952,Flipped,chr6
F3_181,408139,408138,407987,0.9996300270986774,0.9998284893834929,0.9998015377151845,407987,318583,Direct,chr6
F3_182,408139,408138,408071,0.999835839838486,0.9999191449950752,0.9999166948434108,329177,408071,Flipped,chr6
F3_183,408139,408138,407949,0.9995369213354307,0.9997402839235748,0.9997966374118558,407949,367115,Direct,chr6
F3_184,408139,408138,408049,0.9997819365018694,0.9999044440850888,0.9998211389284997,408049,389545,Direct,chr6
F3_185,408139,408138,408010,0.9996863805869584,0.9998186887768353,0.999867691810123,408010,352897,Direct,chr6
F3_186,408139,408138,408034,0.9997451842269036,0.9999411963600547,0.999803987866849,408034,362240,Direct,chr6
F3_187,408139,408138,407886,0.9993825617805742,0.9997206827102597,0.9996618790703145,407886,325435,Direct,chr6
F3_188,408139,408138,408049,0.9997819365018694,0.9998774924167806,0.9999044440850888,408049,318198,Direct,chr6
F3_189,408139,408138,407809,0.9991939001024164,0.9998309395351572,0.9993629605672592,345843,407809,Flipped,chr6
F3_190,408139,408138,408032,0.9997402839235748,0.9999852990900137,0.9997549848335612,356956,408032,Flipped,chr6
F3_191,408139,408138,407938,0.9995099696671224,0.9998505407484723,0.9996251267953487,407931,328829,Direct,chr6
F3_192,408139,408138,407853,0.9993017067756494,0.9995467219420883,0.9997549848335612,323486,407853,Flipped,chr6
F3_193,408139,408138,408088,0.9998774924167806,0.9999803987866849,0.9998970936300957,408088,319547,Direct,chr6
F3_194,408139,408138,407980,0.9996128760370266,0.9997892869568626,0.9998235890801641,407980,342489,Direct,chr6
F3_195,408139,408138,407976,0.9996030754303692,0.9998554410518011,0.9997476343785681,407976,349336,Direct,chr6
F3_196,408139,408138,408001,0.9996643292219788,0.9972362289225704,0.997253379984221,406948,356172,Direct,chr6
F3_197,408139,408138,408049,0.9997819365018694,0.9999044440850888,0.9998774924167806,329806,408049,Flipped,chr6
F3_198,408139,408138,408038,0.9997549848335612,0.9998603413551299,0.9998946434784313,318821,408038,Flipped,chr6
F3_199,408139,408138,407999,0.9996594289186501,0.9997623352885544,0.9998970936300957,361073,407999,Flipped,chr6
F1_0,547319,547318,547138,0.9996711235515733,0.9998319075930263,0.999839215958547,547138,412587,Direct,chr7
F1_1,547319,547318,547274,0.9999196079792735,0.9999707665379176,0.9999488414413559,547274,408500,Direct,chr7
F1_2,547319,547318,547237,0.999852005598208,0.9999323976189345,0.9999196079792735,547237,434237,Direct,chr7
F1_3,547319,547318,547182,0.9997515155722998,0.9998081554050844,0.9999433601672154,547182,408657,Direct,chr7
F1_4,547319,547318,547213,0.9998081554050844,0.9999323976189345,0.9998757577861499,547213,407525,Direct,chr7
F1_5,547319,547318,547160,0.9997113195619366,0.9998666223292492,0.9998446972326874,414926,547160,Flipped,chr7
F1_6,547319,547318,547199,0.9997825761257624,0.9999579768982566,0.9998245992275058,547199,427138,Direct,chr7
F1_7,547319,547318,547234,0.9998465243240675,0.9998593139637286,0.999987210360339,547234,410834,Direct,chr7
F1_8,547319,547318,547275,0.9999214350706537,0.9999287434361742,0.9999926916344795,547275,461501,Direct,chr7
F1_9,547319,547318,547213,0.9998081554050844,0.9999579768982566,0.9998501785068279,547213,431318,Direct,chr7
F2_0,547319,547318,547195,0.9997752677602417,0.9998538326895882,0.9999214350706537,444968,547195,Flipped,chr7
F2_1,547319,547318,547102,0.999605348261888,0.9997971928568036,0.9997807490343822,437451,547102,Flipped,chr7
F2_2,547319,547318,547146,0.9996857402826145,0.9998063283137043,0.9998794119689102,413947,547146,Flipped,chr7
F2_3,547319,547318,547070,0.9995468813377232,0.9997021841050359,0.9998446972326874,418840,547070,Flipped,chr7
F2_4,547319,547318,547115,0.9996291004498299,0.9998593139637286,0.9997697864861013,547115,446117,Direct,chr7
F2_5,547319,547318,547050,0.9995103395101202,0.9997953657654234,0.9997149737446969,547050,435413,Direct,chr7
F2_6,547319,547318,547188,0.9997624781205807,0.9998666223292492,0.9998958557913316,439737,547188,Flipped,chr7
F2_7,547319,547318,547145,0.9996839131912344,0.9997368988412586,0.9999470143499757,440072,547145,Flipped,chr7
F2_8,547319,547318,547131,0.9996583339119123,0.9997241092015976,0.9999342247103147,458476,547131,Flipped,chr7
F2_9,547319,547318,547169,0.9997277633843579,0.9997898844912829,0.999937878893075,424581,547169,Flipped,chr7
F2_10,547319,547318,547252,0.9998794119689102,0.9999177808878933,0.9999616310810169,547252,457410,Direct,chr7
F2_11,547319,547318,547157,0.9997058382877961,0.999828253410266,0.9998775848775301,547157,463400,Direct,chr7
F2_12,547319,547318,547153,0.9996985299222755,0.9998903745171911,0.9998081554050844,547153,441059,Direct,chr7
F2_13,547319,547318,547146,0.9996857402826145,0.9997277633843579,0.9999579768982566,547146,431305,Direct,chr7
F2_14,547319,547318,547120,0.9996382359067306,0.999839215958547,0.9997990199481837,547120,406992,Direct,chr7
F2_15,547319,547318,547067,0.9995414000635828,0.9998300805016462,0.9997113195619366,445633,547067,Flipped,chr7
F2_16,547319,547318,547086,0.9995761147998056,0.9998136366792248,0.9997624781205807,547086,424579,Direct,chr7
F2_17,547319,547318,547213,0.9998081554050844,0.9998355617757867,0.9999725936292978,433534,547213,Flipped,chr7
F2_18,547319,547318,547224,0.999828253410266,0.9999470143499757,0.9998812390602904,433302,547224,Flipped,chr7
F2_19,547319,547318,547155,0.9997021841050359,0.9998574868723484,0.9998446972326874,426921,547155,Flipped,chr7
F2_20,547319,547318,547079,0.9995633251601446,0.9998684494206294,0.9996948757395152,547079,463788,Direct,chr7
F2_21,547319,547318,547143,0.999680259008474,0.9998300805016462,0.9998501785068279,547143,465103,Direct,chr7
F2_22,547319,547318,547048,0.99950668532736,0.9997971928568036,0.9997094924705564,447413,547048,Flipped,chr7
F2_23,547319,547318,547137,0.9996692964601932,0.9997314175671183,0.999937878893075,425942,547137,Flipped,chr7
F2_24,547319,547318,547178,0.9997442072067793,0.9999780749034383,0.999766132303341,420387,547178,Flipped,chr7
F2_25,547319,547318,547280,0.9999305705275544,0.9999397059844551,0.9999908645430993,448314,547280,Flipped,chr7
F2_26,547319,547318,547199,0.9997825761257624,0.9999634581723971,0.9998191179533653,428399,547199,Flipped,chr7
F2_27,547319,547318,547123,0.9996437171808711,0.9998319075930263,0.9998118095878448,547123,446157,Direct,chr7
F2_28,547319,547318,547055,0.999519474967021,0.9998446972326874,0.9996747777343336,547055,423611,Direct,chr7
F2_29,547319,547318,547062,0.999532264606682,0.9998337346844065,0.9996985299222755,547062,472974,Direct,chr7
F2_30,547319,547318,547186,0.9997588239378205,0.9998446972326874,0.999914126705133,435416,547186,Flipped,chr7
F2_31,547319,547318,547167,0.9997241092015976,0.999914126705133,0.9998099824964646,547167,426121,Direct,chr7
F2_32,547319,547318,547192,0.9997697864861013,0.9999470143499757,0.9998227721361256,445377,547192,Flipped,chr7
F2_33,547319,547318,547169,0.9997277633843579,0.999852005598208,0.9998757577861499,441671,547169,Flipped,chr7
F2_34,547319,547318,547059,0.9995267833325416,0.9998593139637286,0.999667469368813,547059,448912,Direct,chr7
F2_35,547319,547318,547243,0.9998629681464889,0.9999068183396125,0.9999561498068764,474135,547243,Flipped,chr7
F2_36,547319,547318,547229,0.9998373888671668,0.9998922016085713,0.9999451872585956,451585,547229,Flipped,chr7
F2_37,547319,547318,547161,0.9997131466533167,0.999802674130944,0.9999104725223728,547161,432986,Direct,chr7
F2_38,547319,547318,547127,0.9996510255463916,0.9998501785068279,0.9998008470395638,547127,456697,Direct,chr7
F2_39,547319,547318,547135,0.9996656422774328,0.9998373888671668,0.999828253410266,547135,441132,Direct,chr7
F2_40,547319,547318,546996,0.9994116765755923,0.9999196079792735,0.9994920685963188,415665,546996,Flipped,chr7
F2_41,547319,547318,547076,0.9995578438860041,0.9997953657654234,0.9997624781205807,420703,547076,Flipped,chr7
F2_42,547319,547318,547088,0.9995797689825658,0.999852005598208,0.9997277633843579,547088,407205,Direct,chr7
F2_43,547319,547318,547196,0.9997770948516219,0.9998885474258109,0.9998885474258109,487196,547196,Flipped,chr7
F2_44,547319,547318,547087,0.9995779418911858,0.9999360518016948,0.9996418900894909,442578,547087,Flipped,chr7
F2_45,547319,547318,547160,0.9997113195619366,0.9998721036033896,0.999839215958547,547160,411797,Direct,chr7
F2_46,547319,547318,547111,0.9996217920843093,0.9998593139637286,0.9997624781205807,547111,443334,Direct,chr7
F2_47,547319,547318,547097,0.9995962128049872,0.9997423801153991,0.9998538326895882,547097,447804,Direct,chr7
F2_48,547319,547318,547253,0.9998812390602904,0.9999177808878933,0.9999634581723971,438144,547253,Flipped,chr7
F2_49,547319,547318,547062,0.999532264606682,0.9996565068205321,0.9998757577861499,441459,547062,Flipped,chr7
F2_50,547319,547318,547196,0.9997770948516219,0.9998172908619851,0.9999598039896367,420719,547196,Flipped,chr7
F2_51,547319,547318,547190,0.999766132303341,0.9998976828827117,0.9998684494206294,418808,547190,Flipped,chr7
F2_52,547319,547318,547126,0.9996491984550115,1.0,0.9996491984550115,443965,547126,Flipped,chr7
F2_53,547319,547318,547079,0.9995633251601446,0.999766132303341,0.9997971928568036,460720,547079,Flipped,chr7
F2_54,547319,547318,547057,0.9995231291497813,0.9996565068205321,0.9998666223292492,461459,547057,Flipped,chr7
F2_55,547319,547318,547072,0.9995505355204836,0.9997259362929778,0.9998245992275058,462840,547072,Flipped,chr7
F2_56,547319,547318,547143,0.999680259008474,0.9999196079792735,0.9997606510292005,470258,547143,Flipped,chr7
F2_57,547319,547318,547201,0.9997862303085226,0.9998976828827117,0.9998775848775301,547198,435258,Direct,chr7
F2_58,547319,547318,547103,0.9996071753532682,0.9999159537965132,0.9996364088153505,547088,442189,Direct,chr7
F2_59,547319,547318,547168,0.9997259362929778,0.9999049912482323,0.9998209450447455,547168,453124,Direct,chr7
F2_60,547319,547318,547123,0.9996437171808711,0.9999323976189345,0.9997113195619366,547123,453828,Direct,chr7
F2_61,547319,547318,547141,0.9996766048257137,0.9998903745171911,0.9997862303085226,438099,547141,Flipped,chr7
F2_62,547319,547318,547130,0.9996565068205321,0.9998300805016462,0.999826426318886,547130,426959,Direct,chr7
F2_63,547319,547318,547108,0.9996163108101689,0.999654679729152,0.9996729506429535,547029,462255,Direct,chr7
F2_64,547319,547318,547262,0.9998976828827117,0.9999342247103147,0.9999634581723971,472008,547262,Flipped,chr7
F2_65,547319,547318,547187,0.9997606510292005,0.9999287434361742,0.9998319075930263,446014,547187,Flipped,chr7
F2_66,547319,547318,547138,0.9996711235515733,0.9999305705275544,0.999740553024019,547138,423051,Direct,chr7
F2_67,547319,547318,547169,0.9997277633843579,0.9997716135774815,0.9999561498068764,547169,456645,Direct,chr7
F2_68,547319,547318,547042,0.999495722779079,0.9997734406688616,0.9997222821102174,449031,547042,Flipped,chr7
F2_69,547319,547318,547112,0.9996236191756894,0.9998958557913316,0.9997277633843579,445087,547112,Flipped,chr7
F2_70,547319,547318,547139,0.9996729506429535,0.9999049912482323,0.9997679593947212,460802,547139,Flipped,chr7
F2_71,547319,547318,547175,0.9997387259326388,0.9999926916344795,0.9997460342981593,414250,547175,Flipped,chr7
F2_72,547319,547318,547140,0.9996747777343336,0.9998885474258109,0.9997862303085226,547140,443089,Direct,chr7
F2_73,547319,547318,547157,0.9997058382877961,0.9999287434361742,0.9997770948516219,547157,473181,Direct,chr7
F2_74,547319,547318,547199,0.9997825761257624,0.9998848932430506,0.9998465243240675,417540,547185,Flipped,chr7
F2_75,547319,547318,547113,0.9996254462670696,0.9998721036033896,0.99975334266368,422825,547113,Flipped,chr7
F2_76,547319,547318,547142,0.9996784319170939,0.9999762478120581,0.9997021841050359,434338,547142,Flipped,chr7
F2_77,547319,547318,547046,0.9995030311445997,0.9997862303085226,0.9997168008360771,547046,420602,Direct,chr7
F2_78,547319,547318,547157,0.9997058382877961,0.9998629681464889,0.9998428701413072,547157,426989,Direct,chr7
F2_79,547319,547318,547185,0.9997569968464403,0.9998812390602904,0.9998757577861499,440503,547185,Flipped,chr7
F2_80,547319,547318,547191,0.9997679593947212,0.999926916344794,0.999841043049927,547191,443119,Direct,chr7
F2_81,547319,547318,547251,0.9998775848775301,0.9999926916344795,0.9998848932430506,547251,465349,Direct,chr7
F2_82,547319,547318,547196,0.9997770948516219,0.9998739306947698,0.9999031641568521,547196,441944,Direct,chr7
F2_83,547319,547318,547070,0.9995468813377232,0.999802674130944,0.9997442072067793,437534,547070,Flipped,chr7
F2_84,547319,547318,547128,0.9996528526377718,0.9997770948516219,0.9998757577861499,463318,547128,Flipped,chr7
F2_85,547319,547318,547082,0.999568806434285,0.9997679593947212,0.9998008470395638,547082,418648,Direct,chr7
F2_86,547319,547318,547261,0.9998958557913316,0.9999652852637771,0.9999305705275544,399030,547261,Flipped,chr7
F2_87,547319,547318,547067,0.9995414000635828,0.9998172908619851,0.9997241092015976,547067,465802,Direct,chr7
F2_88,547319,547318,547192,0.9997697864861013,0.9999488414413559,0.9998209450447455,547192,483504,Direct,chr7
F2_89,547319,547318,547080,0.9995651522515248,0.9997496884809197,0.999815463770605,431394,547080,Flipped,chr7
F2_90,547319,547318,547160,0.9997113195619366,0.9998245992275058,0.9998867203344308,428072,547160,Flipped,chr7
F2_91,547319,547318,547071,0.9995487084291034,0.999766132303341,0.9997825761257624,547071,434298,Direct,chr7
F2_92,547319,547318,547145,0.9996839131912344,0.9998995099740918,0.9997844032171425,456056,547145,Flipped,chr7
F2_93,547319,547318,547263,0.9998995099740918,0.9999671123551573,0.9999323976189345,547263,457267,Direct,chr7
F2_94,547319,547318,547142,0.9996784319170939,0.9997917115826631,0.9998867203344308,443786,547142,Flipped,chr7
F2_95,547319,547318,547161,0.9997131466533167,0.9998063283137043,0.9999068183396125,547161,455451,Direct,chr7
F2_96,547319,547318,547178,0.9997442072067793,0.9998081554050844,0.9999360518016948,437215,547178,Flipped,chr7
F2_97,547319,547318,547058,0.9995249562411614,0.9998446972326874,0.999680259008474,547058,432312,Direct,chr7
F2_98,547319,547318,547084,0.9995724606170453,0.9997679593947212,0.9998045012223241,424271,547084,Flipped,chr7
F2_99,547319,547318,547229,0.9998373888671668,0.9999068183396125,0.9999305705275544,465426,547229,Flipped,chr7
F3_0,547319,547318,547081,0.9995669793429048,0.9998684494206294,0.9996985299222755,435301,547081,Flipped,chr7
F3_1,547319,547318,547114,0.9996272733584497,0.9998629681464889,0.9997643052119609,547114,423892,Direct,chr7
F3_2,547319,547318,547059,0.9995267833325416,0.9996126566274086,0.999914126705133,547059,430261,Direct,chr7
F3_3,547319,547318,547047,0.9995048582359798,0.9997314175671183,0.9997734406688616,430684,547047,Flipped,chr7
F3_4,547319,547318,547026,0.9994664893169967,0.9998337346844065,0.9996291004498299,547025,424496,Direct,chr7
F3_5,547319,547318,547055,0.999519474967021,0.9997496884809197,0.9997697864861013,547055,469955,Direct,chr7
F3_6,547319,547318,547140,0.9996747777343336,0.999864795237869,0.9998099824964646,547140,420785,Direct,chr7
F3_7,547319,547318,547046,0.9995030311445997,0.9998063283137043,0.9996967028308954,547046,447675,Direct,chr7
F3_8,547319,547318,547108,0.9996163108101689,0.9998209450447455,0.9997880573999028,547108,441097,Direct,chr7
F3_9,547319,547318,547056,0.9995213020584012,0.9996985299222755,0.9998227721361256,547056,449864,Direct,chr7
F3_10,547319,547318,547030,0.9994737976825173,0.9996967028308954,0.9997770948516219,438908,547030,Flipped,chr7
F3_11,547319,547318,547048,0.99950668532736,0.9998191179533653,0.9996875673739947,547048,423401,Direct,chr7
F3_12,547319,547318,547085,0.9995742877084255,0.9997496884809197,0.9998245992275058,547085,450187,Direct,chr7
F3_13,547319,547318,547129,0.999654679729152,0.9998118095878448,0.9997222821102174,479198,547129,Flipped,chr7
F3_14,547319,547318,547038,0.9994884144135585,0.9997003570136557,0.9997880573999028,547038,462391,Direct,chr7
F3_15,547319,547318,547021,0.9994573538600959,0.999740553024019,0.9997168008360771,547021,439599,Direct,chr7
F3_16,547319,547318,547105,0.9996108295360284,0.9996565068205321,0.9999543227154963,447433,547105,Flipped,chr7
F3_17,547319,547318,547075,0.9995560167946239,0.9997752677602417,0.9997807490343822,425626,547075,Flipped,chr7
F3_18,547319,547318,547082,0.999568806434285,0.999925089253414,0.9996437171808711,438979,547082,Flipped,chr7
F3_19,547319,547318,547080,0.9995651522515248,0.9997935386740432,0.9997716135774815,432860,547080,Flipped,chr7
F3_20,547319,547318,547069,0.9995450542463431,0.9997094924705564,0.9998355617757867,547069,465299,Direct,chr7
F3_21,547319,547318,547074,0.9995541897032438,0.9997551697550602,0.9997350717498785,547074,440582,Direct,chr7
F3_22,547319,547318,547141,0.9996766048257137,0.9998556597809682,0.9998118095878448,463702,547140,Flipped,chr7
F3_23,547319,547318,547215,0.9998118095878448,0.9999908645430993,0.9998209450447455,439110,547215,Flipped,chr7
F3_24,547319,547318,546997,0.9994135036669723,0.9997844032171425,0.9996291004498299,546997,434346,Direct,chr7
F3_25,547319,547318,547017,0.9994500454945754,0.9997734406688616,0.9996766048257137,438910,547017,Flipped,chr7
F3_26,547319,547318,546897,0.9992307945289576,0.9996583339119123,0.9995724606170453,546897,450218,Direct,chr7
F3_27,547319,547318,547115,0.9996291004498299,0.9997935386740432,0.999815463770605,414427,547115,Flipped,chr7
F3_28,547319,547318,547082,0.999568806434285,0.999852005598208,0.9997168008360771,444390,547082,Flipped,chr7
F3_29,547319,547318,547108,0.9996163108101689,0.9997496884809197,0.999864795237869,481217,547108,Flipped,chr7
F3_30,547319,547318,547067,0.9995414000635828,0.9998739306947698,0.999667469368813,547067,425651,Direct,chr7
F3_31,547319,547318,547052,0.9995139936928805,0.9997259362929778,0.9996948757395152,473715,547052,Flipped,chr7
F3_32,547319,547318,547188,0.9997624781205807,0.9998958557913316,0.9998666223292492,446476,547188,Flipped,chr7
F3_33,547319,547318,547107,0.9996144837187887,0.9998337346844065,0.9997807490343822,460893,547107,Flipped,chr7
F3_34,547319,547318,547167,0.9997241092015976,0.9998757577861499,0.9998483514154477,547167,435950,Direct,chr7
F3_35,547319,547318,547085,0.9995742877084255,0.9998501785068279,0.9997241092015976,547085,461015,Direct,chr7
F3_36,547319,547318,547119,0.9996364088153505,0.9999671123551573,0.9996692964601932,547119,425461,Direct,chr7
F3_37,547319,547318,546996,0.9994116765755923,0.9996327546325902,0.9997789219430021,546996,456561,Direct,chr7
F3_38,547319,547318,547133,0.9996619880946725,0.9996967028308954,0.9999652852637771,438020,547133,Flipped,chr7
F3_39,547319,547318,547070,0.9995468813377232,0.9997131466533167,0.9998337346844065,441916,547070,Flipped,chr7
F3_40,547319,547318,547229,0.9998373888671668,0.9999360518016948,0.9998593139637286,547229,497351,Direct,chr7
F3_41,547319,547318,547129,0.999654679729152,0.9998940286999514,0.9997606510292005,547129,408948,Direct,chr7
F3_42,547319,547318,547153,0.9996985299222755,0.9999397059844551,0.9997551697550602,547153,438459,Direct,chr7
F3_43,547319,547318,547146,0.9996857402826145,0.9999086454309926,0.9997770948516219,547146,423527,Direct,chr7
F3_44,547319,547318,547169,0.9997277633843579,0.9999196079792735,0.9997807490343822,547169,458797,Direct,chr7
F3_45,547319,547318,547023,0.9994610080428562,0.9998227721361256,0.9996382359067306,441466,547023,Flipped,chr7
F3_46,547319,547318,547189,0.9997643052119609,0.9998355617757867,0.9999287434361742,547189,469167,Direct,chr7
F3_47,547319,547318,547149,0.9996912215567549,0.99975334266368,0.9999104725223728,427382,547149,Flipped,chr7
F3_48,547319,547318,547193,0.9997716135774815,0.9995596709773843,0.9996236191756894,515275,547032,Flipped,chr7
F3_49,547319,547318,546972,0.9993678263824687,0.9996364088153505,0.9997314175671183,546972,435942,Direct,chr7
F3_50,547319,547318,547069,0.9995450542463431,0.9998191179533653,0.9997259362929778,443699,547069,Flipped,chr7
F3_51,547319,547318,547166,0.9997222821102174,0.9989731746443566,0.9989549037305552,546675,447395,Direct,chr7
F3_52,547319,547318,547063,0.9995340916980622,0.9997844032171425,0.9997496884809197,439838,547063,Flipped,chr7
F3_53,547319,547318,547059,0.9995267833325416,0.9996565068205321,0.9998702765120094,547059,451358,Direct,chr7
F3_54,547319,547318,547059,0.9995267833325416,0.999852005598208,0.9996656422774328,547059,421522,Direct,chr7
F3_55,547319,547318,547077,0.9995596709773843,0.9997368988412586,0.9998227721361256,547077,436905,Direct,chr7
F3_56,547319,547318,546981,0.9993842702048901,0.9999031641568521,0.9994811060480379,455487,546981,Flipped,chr7
F3_57,547319,547318,547021,0.9994573538600959,0.9996967028308954,0.9997606510292005,433543,547021,Flipped,chr7
F3_58,547319,547318,547101,0.9996035211705078,0.9998319075930263,0.9997716135774815,423440,547101,Flipped,chr7
F3_59,547319,547318,547156,0.9997040111964159,0.9999287434361742,0.9997752677602417,430303,547156,Flipped,chr7
F3_60,547319,547318,547084,0.9995724606170453,0.9983757157630482,0.9982386839095371,461815,546278,Flipped,chr7
F3_61,547319,547318,547075,0.9995560167946239,0.9998227721361256,0.9997332446584983,446106,547075,Flipped,chr7
F3_62,547319,547318,547219,0.9998191179533653,0.9999397059844551,0.9998794119689102,436277,547219,Flipped,chr7
F3_63,547319,547318,547149,0.9996912215567549,0.9998775848775301,0.9998136366792248,424207,547149,Flipped,chr7
F3_64,547319,547318,547124,0.9996455442722513,0.999828253410266,0.9998172908619851,547124,426354,Direct,chr7
F3_65,547319,547318,547087,0.9995779418911858,0.9998721036033896,0.9997058382877961,458779,547087,Flipped,chr7
F3_66,547319,547318,547167,0.9997241092015976,0.9998172908619851,0.9999068183396125,547167,471132,Direct,chr7
F3_67,547319,547318,547095,0.999592558622227,0.9998611410551087,0.9997314175671183,440058,547095,Flipped,chr7
F3_68,547319,547318,547091,0.9995852502567063,0.9998045012223241,0.9997807490343822,492752,547091,Flipped,chr7
F3_69,547319,547318,546941,0.9993111865496841,0.999667469368813,0.9996437171808711,421624,546941,Flipped,chr7
F3_70,547319,547318,547133,0.9996619880946725,0.9998008470395638,0.9998611410551087,432846,547133,Flipped,chr7
F3_71,547319,547318,547140,0.9996747777343336,0.9998812390602904,0.9997935386740432,409098,547140,Flipped,chr7
F3_72,547319,547318,547060,0.9995286104239217,0.999802674130944,0.9997259362929778,547060,476103,Direct,chr7
F3_73,547319,547318,547012,0.9994409100376747,0.9996455442722513,0.9997770948516219,442463,547012,Flipped,chr7
F3_74,547319,547318,547186,0.9997588239378205,0.9998556597809682,0.9999031641568521,456169,547186,Flipped,chr7
F3_75,547319,547318,547160,0.9997113195619366,0.9997917115826631,0.9999122996137528,459610,547158,Flipped,chr7
F3_76,547319,547318,547125,0.9996473713636314,0.9997387259326388,0.9999086454309926,433658,547125,Flipped,chr7
F3_77,547319,547318,547067,0.9995414000635828,0.9997515155722998,0.9997898844912829,429698,547067,Flipped,chr7
F3_78,547319,547318,547043,0.9994975498704592,0.9997350717498785,0.9997624781205807,547043,429002,Direct,chr7
F3_79,547319,547318,546967,0.999358690925568,0.9997113195619366,0.9996473713636314,434354,546967,Flipped,chr7
F3_80,547319,547318,547086,0.9995761147998056,0.9999287434361742,0.9996473713636314,547086,413427,Direct,chr7
F3_81,547319,547318,547176,0.999740553024019,0.9997569968464403,0.9999598039896367,475376,547176,Flipped,chr7
F3_82,547319,547318,546963,0.9993513825600474,0.999618137901549,0.9997332446584983,546963,473360,Direct,chr7
F3_83,547319,547318,547077,0.9995596709773843,0.9997606510292005,0.9997990199481837,414749,547077,Flipped,chr7
F3_84,547319,547318,547107,0.9996144837187887,0.9997862303085226,0.999828253410266,547107,441480,Direct,chr7
F3_85,547319,547318,546975,0.9993733076566091,0.9997606510292005,0.9996126566274086,462323,546975,Flipped,chr7
F3_86,547319,547318,547055,0.999519474967021,0.9998337346844065,0.9996857402826145,547055,460199,Direct,chr7
F3_87,547319,547318,547111,0.9996217920843093,0.9997241092015976,0.9998867203344308,456916,547111,Flipped,chr7
F3_88,547319,547318,547167,0.9997241092015976,0.9997460342981593,0.9999049912482323,547155,481840,Direct,chr7
F3_89,547319,547318,547057,0.9995231291497813,0.9982934966509415,0.9981126146043068,464998,546204,Flipped,chr7
F3_90,547319,547318,547170,0.9997295904757381,0.999852005598208,0.9998775848775301,437226,547170,Flipped,chr7
F3_91,547319,547318,547113,0.9996254462670696,0.9998136366792248,0.9998118095878448,468982,547113,Flipped,chr7
F3_92,547319,547318,546955,0.9993367658290062,0.9997076653791763,0.9996291004498299,546955,432007,Direct,chr7
F3_93,547319,547318,547048,0.99950668532736,0.9996656422774328,0.999841043049927,422906,547048,Flipped,chr7
F3_94,547319,547318,547139,0.9996729506429535,0.9998903745171911,0.9997825761257624,547139,427851,Direct,chr7
F3_95,547319,547318,547118,0.9996345817239704,0.9998666223292492,0.9997679593947212,425914,547118,Flipped,chr7
F3_96,547319,547318,547030,0.9994737976825173,0.9997241092015976,0.9997496884809197,547030,432210,Direct,chr7
F3_97,547319,547318,547020,0.9994555267687159,0.999766132303341,0.9996893944653747,547020,439476,Direct,chr7
F3_98,547319,547318,547181,0.9997496884809197,0.999826426318886,0.9999232621620338,462470,547181,Flipped,chr7
F3_99,547319,547318,547051,0.9995121666015004,0.999766132303341,0.9997460342981593,430627,547051,Flipped,chr7
F3_100,547319,547318,547044,0.9994993769618393,0.9995779418911858,0.9999214350706537,465553,547044,Flipped,chr7
F3_101,547319,547318,546945,0.9993184949152046,0.999740553024019,0.9995779418911858,546945,462876,Direct,chr7
F3_102,547319,547318,547105,0.9996108295360284,0.9997606510292005,0.9998501785068279,456984,547105,Flipped,chr7
F3_103,547319,547318,546966,0.9993568638341878,0.9998483514154477,0.9995085124187401,546966,426592,Direct,chr7
F3_104,547319,547318,547057,0.9995231291497813,0.9997222821102174,0.9998008470395638,459712,547057,Flipped,chr7
F3_105,547319,547318,547200,0.9997844032171425,0.9998995099740918,0.9998556597809682,547192,434575,Direct,chr7
F3_106,547319,547318,547013,0.9994427371290547,0.9997515155722998,0.9996309275412101,547013,428904,Direct,chr7
F3_107,547319,547318,546968,0.9993605180169481,0.9996619880946725,0.9996985299222755,420098,546968,Flipped,chr7
F3_108,547319,547318,547013,0.9994427371290547,0.9997606510292005,0.9996309275412101,438689,546999,Flipped,chr7
F3_109,547319,547318,547119,0.9996364088153505,0.9998191179533653,0.9998172908619851,455103,547119,Flipped,chr7
