Sample,Total_sites,Valid_sites,Correct_sites,Accuracy,Track1_accuracy,Track2_accuracy,Founder_accuracy,Founder_Track1_accuracy,Founder_Track2_accuracy,Direct_matches,Flipped_matches,Dominant_phase,Contig
F3_106,165685,165684,165684,1.0,1.0,1.0,1.0,1.0,1.0,165685,135981,Direct,chr5
F3_107,165685,165684,165684,1.0,1.0,1.0,0.9891902658071993,0.9892023369788272,0.9999879288283721,143444,165685,Flipped,chr5
F3_108,165685,165684,165684,1.0,1.0,1.0,0.9977245841481375,0.9998792882837209,0.9978452958644166,165685,124674,Direct,chr5
F3_109,165685,165684,165684,1.0,1.0,1.0,0.9999637864851162,0.9999818932425582,0.9999818932425582,124374,165685,Flipped,chr5
F3_110,165685,165684,165684,1.0,1.0,1.0,0.8694019941575529,0.8695890973177857,0.9998128968397673,165685,130132,Direct,chr5
F3_111,165685,165684,165684,1.0,1.0,1.0,0.9999517153134884,0.9999939644141861,0.9999577508993023,165685,120176,Direct,chr5
F3_112,165685,165684,165684,1.0,1.0,1.0,0.9985635305762778,1.0,0.9985635305762778,136279,165685,Flipped,chr5
F3_113,165685,165684,165684,1.0,1.0,1.0,0.9999758576567441,0.9999758576567441,1.0,133396,165685,Flipped,chr5
F3_114,165685,165684,165684,1.0,1.0,1.0,0.9999698220709302,0.9999758576567441,0.9999758576567441,137805,165685,Flipped,chr5
F3_115,165685,165684,165684,1.0,1.0,1.0,0.9998249680113952,0.999855145940465,0.9999698220709302,155046,165685,Flipped,chr5
F3_116,165685,165684,165684,1.0,1.0,1.0,0.9998068612539533,0.9999034306269766,0.9999034306269766,129844,165685,Flipped,chr5
F3_117,165685,165684,165684,1.0,1.0,1.0,0.9999577508993023,0.9999879288283721,0.9999698220709302,165685,120255,Direct,chr5
F3_118,165685,165684,165684,1.0,1.0,1.0,0.9999818932425582,1.0,0.9999818932425582,145979,165685,Flipped,chr5
F3_119,165685,165684,165684,1.0,1.0,1.0,0.9807464812534704,0.9807464812534704,1.0,165685,149479,Direct,chr5
F3_120,165685,165684,165684,1.0,1.0,1.0,0.9998853238695348,0.9999577508993023,0.9999275729702325,129843,165685,Flipped,chr5
F3_121,165685,165684,165684,1.0,1.0,1.0,0.8946850631322276,1.0,0.8946850631322276,165685,131347,Direct,chr5
F3_122,165685,165684,165684,1.0,1.0,1.0,0.9998913594553487,0.9999879288283721,0.9999034306269766,123755,165685,Flipped,chr5
F3_123,165685,165684,165683,0.9999939644141861,0.9999939644141861,1.0,0.9955397020834842,0.995575915598368,0.9999637864851162,165684,118360,Direct,chr5
F3_124,165685,165684,165684,1.0,1.0,1.0,0.811526761787499,0.9999818932425582,0.811526761787499,165685,152697,Direct,chr5
F3_125,165685,165684,165684,1.0,1.0,1.0,0.9999637864851162,1.0,0.9999637864851162,165685,132162,Direct,chr5
F3_126,165685,165684,165684,1.0,1.0,1.0,0.9342121146278458,1.0,0.9342121146278458,165685,116645,Direct,chr5
F3_127,165685,165684,165684,1.0,1.0,1.0,0.9999215373844186,0.9999215373844186,1.0,165685,117283,Direct,chr5
F3_128,165685,165684,165684,1.0,1.0,1.0,0.9999939644141861,0.9999939644141861,1.0,165685,120480,Direct,chr5
F3_129,165685,165684,165684,1.0,0.9761896139639313,0.9761896139639313,0.9999818932425582,0.9325221505999373,0.9325040438424953,161740,149456,Direct,chr5
F3_130,165685,165684,165684,1.0,1.0,1.0,0.9999275729702325,0.9999275729702325,1.0,142532,165685,Flipped,chr5
F3_131,165685,165684,165684,1.0,0.9836375268583569,0.9836375268583569,0.9999577508993023,0.9211511069264383,0.9211692136838802,153004,162974,Flipped,chr5
F3_132,165685,165684,165684,1.0,1.0,1.0,0.9999336085560464,0.9999758576567441,0.9999577508993023,120698,165685,Flipped,chr5
F3_133,165685,165684,165684,1.0,1.0,1.0,0.9999034306269766,0.9999879288283721,0.9999155017986046,123248,165685,Flipped,chr5
F3_134,165685,165684,165676,0.9999517153134884,1.0,0.9999517153134884,0.9198172424615533,0.9960708336351126,0.9198172424615533,133548,165677,Flipped,chr5
F3_135,165685,165684,165676,0.9999517153134884,1.0,0.9999517153134884,0.9996318292653485,0.9999758576567441,0.9996559716086043,165677,136594,Direct,chr5
F3_136,165685,165684,165684,1.0,1.0,1.0,0.8887943313778035,0.8887943313778035,1.0,165685,129569,Direct,chr5
F3_137,165685,165684,165683,0.9999939644141861,1.0,0.9999939644141861,0.9713128606262524,0.9999939644141861,0.9713188962120664,165684,151587,Direct,chr5
F3_138,165685,165684,165684,1.0,1.0,1.0,0.9999275729702325,0.9999577508993023,0.9999698220709302,165685,143984,Direct,chr5
F3_139,165685,165684,165684,1.0,1.0,1.0,0.9802093141160281,1.0,0.9802093141160281,119649,165685,Flipped,chr5
F3_140,165685,165684,165684,1.0,1.0,1.0,0.9999577508993023,0.9999818932425582,0.9999758576567441,165685,141710,Direct,chr5
F3_141,165685,165684,165684,1.0,1.0,1.0,0.9999456797276743,0.9999577508993023,0.9999879288283721,165685,138182,Direct,chr5
F3_142,165685,165684,165684,1.0,1.0,1.0,1.0,1.0,1.0,165685,138872,Direct,chr5
F3_143,165685,165684,165684,1.0,1.0,1.0,0.9998611815262789,0.9998611815262789,1.0,145147,165685,Flipped,chr5
F3_144,165685,165684,165684,1.0,0.9990584486130224,0.9990584486130224,0.8909731778566428,0.9962820791386012,0.8909731778566428,165529,151461,Direct,chr5
F3_145,165685,165684,165684,1.0,1.0,1.0,1.0,1.0,1.0,130183,165685,Flipped,chr5
F3_146,165685,165684,165684,1.0,1.0,1.0,0.9999818932425582,1.0,0.9999818932425582,122994,165685,Flipped,chr5
F3_147,165685,165684,165684,1.0,1.0,1.0,1.0,1.0,1.0,165685,123539,Direct,chr5
F3_148,165685,165684,165684,1.0,1.0,1.0,0.8887943313778035,0.9996257936795345,0.8887943313778035,126052,165685,Flipped,chr5
F3_149,165685,165684,165684,1.0,1.0,1.0,0.9999758576567441,0.9999818932425582,0.9999939644141861,119535,165685,Flipped,chr5
F3_150,165685,165684,165676,0.9999517153134884,0.9999517153134884,1.0,0.8731259506047657,0.8731259506047657,1.0,126018,165677,Flipped,chr5
F3_151,165685,165684,165684,1.0,1.0,1.0,0.9279592477245842,0.9999879288283721,0.9279713188962121,126133,165685,Flipped,chr5
F3_152,165685,165684,165684,1.0,1.0,1.0,0.9999698220709302,0.9999698220709302,1.0,126032,165685,Flipped,chr5
F3_153,165685,165684,165684,1.0,1.0,1.0,0.6555974022838656,1.0,0.6555974022838656,165685,120111,Direct,chr5
F3_154,165685,165684,165684,1.0,1.0,1.0,0.8945402090726926,0.8946910987180415,0.9995895801646508,138001,165685,Flipped,chr5
F3_155,165685,165684,165684,1.0,1.0,1.0,0.9998913594553487,0.9999275729702325,0.9998913594553487,165685,133983,Direct,chr5
F3_156,165685,165684,165684,1.0,1.0,1.0,0.9536889500494918,0.9537070568069337,0.9999818932425582,165685,126901,Direct,chr5
F3_157,165685,165684,165684,1.0,1.0,1.0,0.9999818932425582,1.0,0.9999818932425582,165685,117542,Direct,chr5
F3_158,165685,165684,165684,1.0,1.0,1.0,1.0,1.0,1.0,165685,124666,Direct,chr5
F3_159,165685,165684,165684,1.0,1.0,1.0,1.0,1.0,1.0,165685,121914,Direct,chr5
F3_160,165685,165684,165684,1.0,1.0,1.0,0.9996439004369764,0.9996439004369764,1.0,121040,165685,Flipped,chr5
F3_161,165685,165684,165681,0.9999818932425582,1.0,0.9999818932425582,0.8805919702566332,0.9999637864851162,0.8806281837715169,142717,165682,Flipped,chr5
F3_162,165685,165684,165684,1.0,1.0,1.0,0.9999818932425582,0.9999818932425582,1.0,147760,165685,Flipped,chr5
F3_163,165685,165684,165684,1.0,1.0,1.0,0.89580164650781,1.0,0.89580164650781,142911,165685,Flipped,chr5
F3_164,165685,165684,165684,1.0,1.0,1.0,0.9999396441418604,0.9999517153134884,0.9999879288283721,120995,165685,Flipped,chr5
F3_165,165685,165684,165676,0.9999517153134884,0.9999517153134884,1.0,0.8731561285338355,0.8731742352912774,0.9999818932425582,126674,165677,Flipped,chr5
F3_166,165685,165684,165684,1.0,1.0,1.0,0.9997646121532556,0.9999396441418604,0.9998249680113952,144823,165685,Flipped,chr5
F3_167,165685,165684,165684,1.0,1.0,1.0,0.9999818932425582,0.9999818932425582,1.0,137611,165685,Flipped,chr5
F3_168,165685,165684,165684,1.0,1.0,1.0,0.9999637864851162,1.0,0.9999637864851162,125523,165685,Flipped,chr5
F3_169,165685,165684,165684,1.0,1.0,1.0,0.9993360855604645,0.9993481567320924,0.9999879288283721,124359,165685,Flipped,chr5
F3_170,165685,165684,165684,1.0,1.0,1.0,0.9999818932425582,1.0,0.9999818932425582,126604,165685,Flipped,chr5
F3_171,165685,165684,165684,1.0,1.0,1.0,1.0,1.0,1.0,127421,165685,Flipped,chr5
F3_172,165685,165684,165684,1.0,1.0,1.0,0.9996861495376741,1.0,0.9996861495376741,124427,165685,Flipped,chr5
F3_173,165685,165684,165684,1.0,1.0,1.0,0.9998973950411627,0.9999818932425582,0.9999155017986046,165685,139870,Direct,chr5
F3_174,165685,165684,165684,1.0,1.0,1.0,1.0,1.0,1.0,165685,125250,Direct,chr5
F3_175,165685,165684,165684,1.0,1.0,1.0,0.9993843702469761,0.9993964414186041,0.9999879288283721,136944,165685,Flipped,chr5
F3_176,165685,165684,165684,1.0,1.0,1.0,1.0,1.0,1.0,165685,165685,Direct,chr5
F3_177,165685,165684,165684,1.0,1.0,1.0,0.9999758576567441,0.9999758576567441,1.0,165685,134180,Direct,chr5
F3_178,165685,165684,165684,1.0,1.0,1.0,0.9999939644141861,0.9999939644141861,1.0,165685,122924,Direct,chr5
F3_179,165685,165684,165684,1.0,1.0,1.0,0.9998973950411627,0.9998973950411627,1.0,165685,129495,Direct,chr5
F3_180,165685,165684,165684,1.0,1.0,1.0,0.9916889983341783,0.9917614253639458,0.9999275729702325,165685,120792,Direct,chr5
F3_181,165685,165684,165683,0.9999939644141861,1.0,0.9999939644141861,0.9713188962120664,1.0,0.9713188962120664,136795,165684,Flipped,chr5
F3_182,165685,165684,165684,1.0,1.0,1.0,0.8725525699524396,0.9999577508993023,0.8725948190531373,165685,116181,Direct,chr5
F3_183,165685,165684,165684,1.0,1.0,1.0,0.9999818932425582,0.9999818932425582,1.0,165685,125711,Direct,chr5
F3_184,165685,165684,165684,1.0,1.0,1.0,0.9968252818618575,0.9968494242051134,0.9999758576567441,165685,121011,Direct,chr5
F3_185,165685,165684,165684,1.0,1.0,1.0,1.0,1.0,1.0,123023,165685,Flipped,chr5
F3_186,165685,165684,165684,1.0,1.0,1.0,0.9999818932425582,1.0,0.9999818932425582,126604,165685,Flipped,chr5
F3_187,165685,165684,165684,1.0,1.0,1.0,0.9999939644141861,1.0,0.9999939644141861,165685,120127,Direct,chr5
F3_188,165685,165684,165684,1.0,1.0,1.0,0.9999818932425582,0.9999818932425582,1.0,165685,140605,Direct,chr5
F3_189,165685,165684,165684,1.0,1.0,1.0,0.9999034306269766,1.0,0.9999034306269766,165685,130965,Direct,chr5
F3_190,165685,165684,165684,1.0,1.0,1.0,0.9613601796190339,0.9613601796190339,1.0,152167,165685,Flipped,chr5
F3_191,165685,165684,165684,1.0,1.0,1.0,0.9994266193476739,0.9994386905193018,0.9999879288283721,165685,148426,Direct,chr5
F3_192,165685,165684,165684,1.0,1.0,1.0,0.9985333526472079,0.9999698220709302,0.9985635305762778,165685,119036,Direct,chr5
F3_193,165685,165684,165684,1.0,1.0,1.0,0.9907715892904565,1.0,0.9907715892904565,149544,165685,Flipped,chr5
F3_194,165685,165684,165684,1.0,1.0,1.0,0.9999698220709302,0.9999879288283721,0.9999818932425582,137552,165685,Flipped,chr5
F3_195,165685,165684,165684,1.0,1.0,1.0,0.9999818932425582,0.9999818932425582,1.0,119080,165685,Flipped,chr5
F3_196,165685,165684,165684,1.0,1.0,1.0,0.9999758576567441,0.9999939644141861,0.9999818932425582,130531,165685,Flipped,chr5
F3_197,165685,165684,165684,1.0,1.0,1.0,0.9999818932425582,1.0,0.9999818932425582,125510,165685,Flipped,chr5
F3_198,165685,165684,165684,1.0,1.0,1.0,0.9999637864851162,1.0,0.9999637864851162,126870,165685,Flipped,chr5
F3_199,165685,165684,165684,1.0,1.0,1.0,0.9999577508993023,0.9999577508993023,1.0,165685,127462,Direct,chr5
F1_0,172139,172138,172138,1.0,1.0,1.0,0.9999883814149113,1.0,0.9999883814149113,172139,141921,Direct,chr6
F1_1,172139,172138,172138,1.0,1.0,1.0,0.9999941907074557,1.0,0.9999941907074557,172139,144831,Direct,chr6
F1_2,172139,172138,172138,1.0,1.0,1.0,0.9999709535372783,0.999982572122367,0.9999883814149113,132378,172139,Flipped,chr6
F1_3,172139,172138,172138,1.0,1.0,1.0,1.0,1.0,1.0,172139,131658,Direct,chr6
F1_4,172139,172138,172138,1.0,1.0,1.0,0.9981875007261616,1.0,0.9981875007261616,129434,172139,Flipped,chr6
F1_5,172139,172138,172138,1.0,1.0,1.0,0.9999941907074557,0.9999941907074557,1.0,172139,129372,Direct,chr6
F1_6,172139,172138,172138,1.0,1.0,1.0,0.9999883814149113,1.0,0.9999883814149113,172139,132317,Direct,chr6
F1_7,172139,172138,172138,1.0,1.0,1.0,1.0,1.0,1.0,172139,132622,Direct,chr6
F1_8,172139,172138,172138,1.0,1.0,1.0,1.0,1.0,1.0,172139,130939,Direct,chr6
F1_9,172139,172138,172138,1.0,1.0,1.0,1.0,1.0,1.0,172139,132577,Direct,chr6
F2_0,172139,172138,172138,1.0,1.0,1.0,0.9999883814149113,1.0,0.9999883814149113,172139,133323,Direct,chr6
F2_1,172139,172138,172138,1.0,1.0,1.0,0.956982188709059,1.0,0.956982188709059,172139,137313,Direct,chr6
F2_2,172139,172138,172138,1.0,1.0,1.0,0.9999941907074557,1.0,0.9999941907074557,148207,172139,Flipped,chr6
F2_3,172139,172138,172138,1.0,1.0,1.0,0.999982572122367,0.999982572122367,1.0,126394,172139,Flipped,chr6
F2_4,172139,172138,172138,1.0,1.0,1.0,0.9999767628298226,0.999982572122367,0.9999941907074557,153464,172139,Flipped,chr6
F2_5,172139,172138,172138,1.0,1.0,1.0,0.9999941907074557,1.0,0.9999941907074557,130940,172139,Flipped,chr6
F2_6,172139,172138,172138,1.0,1.0,1.0,0.9998082933460363,0.999982572122367,0.9998257212236694,172139,135720,Direct,chr6
F2_7,172139,172138,172138,1.0,1.0,1.0,0.9958231186606095,0.9999941907074557,0.9958289279531539,139606,172139,Flipped,chr6
F2_8,172139,172138,172138,1.0,1.0,1.0,0.9904843788123482,0.9999360977820121,0.9905250438601587,134003,172139,Flipped,chr6
F2_9,172139,172138,172138,1.0,1.0,1.0,0.9999941907074557,0.9999941907074557,1.0,144517,172139,Flipped,chr6
F2_10,172139,172138,172138,1.0,1.0,1.0,1.0,1.0,1.0,131564,172139,Flipped,chr6
F2_11,172139,172138,172138,1.0,1.0,1.0,0.9981700728485285,0.9981875007261616,0.999982572122367,172139,131145,Direct,chr6
F2_12,172139,172138,172138,1.0,1.0,1.0,0.9999941907074557,0.9999941907074557,1.0,143332,172139,Flipped,chr6
F2_13,172139,172138,172138,1.0,1.0,1.0,0.8371771485668476,0.9999941907074557,0.8371829578593919,172139,136377,Direct,chr6
F2_14,172139,172138,172138,1.0,1.0,1.0,1.0,1.0,1.0,126386,172139,Flipped,chr6
F2_15,172139,172138,172138,1.0,1.0,1.0,0.9999477163671008,0.9999767628298226,0.9999709535372783,172139,154308,Direct,chr6
F2_16,172139,172138,172138,1.0,1.0,1.0,0.9999767628298226,0.9999941907074557,0.999982572122367,134801,172139,Flipped,chr6
F2_17,172139,172138,172138,1.0,1.0,1.0,0.9999709535372783,1.0,0.9999709535372783,172139,135001,Direct,chr6
F2_18,172139,172138,172138,1.0,1.0,1.0,0.9931217976274849,0.9999883814149113,0.9931334162125737,134785,172139,Flipped,chr6
F2_19,172139,172138,172138,1.0,1.0,1.0,0.9804401120031603,1.0,0.9804401120031603,133336,172139,Flipped,chr6
F2_20,172139,172138,172138,1.0,1.0,1.0,0.9743171176614112,0.9997443911280485,0.9745727265333628,172139,138631,Direct,chr6
F2_21,172139,172138,172138,1.0,1.0,1.0,1.0,1.0,1.0,142211,172139,Flipped,chr6
F2_22,172139,172138,172138,1.0,1.0,1.0,0.9999883814149113,1.0,0.9999883814149113,172139,136078,Direct,chr6
F2_23,172139,172138,172138,1.0,1.0,1.0,0.9900603004566104,0.9900603004566104,1.0,127694,172139,Flipped,chr6
F2_24,172139,172138,172138,1.0,1.0,1.0,0.9999941907074557,1.0,0.9999941907074557,172139,132888,Direct,chr6
F2_25,172139,172138,172138,1.0,1.0,1.0,0.9995643030591734,0.9999883814149113,0.9995759216442621,172139,143806,Direct,chr6
F2_26,172139,172138,172138,1.0,1.0,1.0,0.9999709535372783,0.9999709535372783,1.0,172139,120615,Direct,chr6
F2_27,172139,172138,172138,1.0,1.0,1.0,0.9981816914336172,1.0,0.9981816914336172,172139,132999,Direct,chr6
F2_28,172139,172138,172138,1.0,1.0,1.0,0.9999593349521895,0.9999767628298226,0.999982572122367,172139,126173,Direct,chr6
F2_29,172139,172138,172138,1.0,1.0,1.0,0.9999883814149113,1.0,0.9999883814149113,135833,172139,Flipped,chr6
F2_30,172139,172138,172138,1.0,1.0,1.0,0.999982572122367,1.0,0.999982572122367,145297,172139,Flipped,chr6
F2_31,172139,172138,172138,1.0,1.0,1.0,0.9880386666511752,0.9880386666511752,1.0,172139,133595,Direct,chr6
F2_32,172139,172138,172138,1.0,1.0,1.0,0.9998780048565685,0.9999651442447339,0.9999128606118347,172139,147144,Direct,chr6
F2_33,172139,172138,172138,1.0,1.0,1.0,0.9999535256596451,0.9999593349521895,0.9999941907074557,137196,172139,Flipped,chr6
F2_34,172139,172138,172138,1.0,1.0,1.0,0.9980364591200084,0.9981875007261616,0.9998489583938468,172139,134975,Direct,chr6
F2_35,172139,172138,172138,1.0,1.0,1.0,0.9999941907074557,1.0,0.9999941907074557,128854,172139,Flipped,chr6
F2_36,172139,172138,172138,1.0,1.0,1.0,0.9999651442447339,1.0,0.9999651442447339,129103,172139,Flipped,chr6
F2_37,172139,172138,172138,1.0,1.0,1.0,0.9976937108598914,0.9977053294449801,0.9999883814149113,172139,146255,Direct,chr6
F2_38,172139,172138,172138,1.0,1.0,1.0,0.9999767628298226,1.0,0.9999767628298226,142942,172139,Flipped,chr6
F2_39,172139,172138,172138,1.0,1.0,1.0,0.9998605769789355,0.9999128606118347,0.9999477163671008,132171,172139,Flipped,chr6
F2_40,172139,172138,172138,1.0,1.0,1.0,0.9886195959056107,1.0,0.9886195959056107,137504,172139,Flipped,chr6
F2_41,172139,172138,172138,1.0,1.0,1.0,0.9999883814149113,0.9999883814149113,1.0,134477,172139,Flipped,chr6
F2_42,172139,172138,172138,1.0,1.0,1.0,0.9998838141491129,0.9998896234416573,0.9999941907074557,138213,172139,Flipped,chr6
F2_43,172139,172138,172137,0.9999941907074557,0.9999941907074557,1.0,0.9996456331547944,0.9996514424473387,0.9999941907074557,132047,172138,Flipped,chr6
F2_44,172139,172138,172138,1.0,1.0,1.0,0.9085559260593244,0.9085733539369576,0.999982572122367,172139,131164,Direct,chr6
F2_45,172139,172138,172138,1.0,1.0,1.0,0.9999709535372783,0.9999883814149113,0.999982572122367,172139,135145,Direct,chr6
F2_46,172139,172138,172138,1.0,1.0,1.0,0.9998489583938468,0.9998489583938468,1.0,133198,172139,Flipped,chr6
F2_47,172139,172138,172138,1.0,1.0,1.0,0.999982572122367,0.999982572122367,1.0,172139,135926,Direct,chr6
F2_48,172139,172138,172138,1.0,1.0,1.0,0.9999128606118347,1.0,0.9999128606118347,135425,172139,Flipped,chr6
F2_49,172139,172138,172138,1.0,1.0,1.0,1.0,1.0,1.0,172139,132577,Direct,chr6
F2_50,172139,172138,172138,1.0,1.0,1.0,0.978581138388967,0.9999593349521895,0.9786218034367775,172139,139411,Direct,chr6
F2_51,172139,172138,172138,1.0,1.0,1.0,0.9986464348371655,0.9999941907074557,0.9986522441297099,132430,172139,Flipped,chr6
F2_52,172139,172138,172138,1.0,1.0,1.0,1.0,1.0,1.0,172139,139780,Direct,chr6
F2_53,172139,172138,172138,1.0,1.0,1.0,0.9977924688331455,0.9981875007261616,0.999604968106984,172139,143089,Direct,chr6
F2_54,172139,172138,172138,1.0,1.0,1.0,0.9981875007261616,0.9981875007261616,1.0,172139,128828,Direct,chr6
F2_55,172139,172138,172138,1.0,1.0,1.0,0.999982572122367,0.999982572122367,1.0,125538,172139,Flipped,chr6
F2_56,172139,172138,172138,1.0,1.0,1.0,0.9999767628298226,0.9999767628298226,1.0,133249,172139,Flipped,chr6
F2_57,172139,172138,172138,1.0,1.0,1.0,0.9981758821410729,0.9981758821410729,1.0,172139,154737,Direct,chr6
F2_58,172139,172138,172138,1.0,1.0,1.0,0.8989415468984188,0.9131220299991867,0.985819516899232,148903,172139,Flipped,chr6
F2_59,172139,172138,172138,1.0,1.0,1.0,1.0,1.0,1.0,127950,172139,Flipped,chr6
F2_60,172139,172138,172138,1.0,1.0,1.0,0.9981758821410729,0.9999883814149113,0.9981875007261616,172139,131773,Direct,chr6
F2_61,172139,172138,172138,1.0,1.0,1.0,1.0,1.0,1.0,172139,139293,Direct,chr6
F2_62,172139,172138,172138,1.0,1.0,1.0,0.9999535256596451,0.9999651442447339,0.9999883814149113,134898,172139,Flipped,chr6
F2_63,172139,172138,172138,1.0,1.0,1.0,0.9999709535372783,0.9999883814149113,0.999982572122367,136752,172139,Flipped,chr6
F2_64,172139,172138,172138,1.0,1.0,1.0,0.9999883814149113,1.0,0.9999883814149113,161679,172139,Flipped,chr6
F2_65,172139,172138,172138,1.0,1.0,1.0,0.9999302884894677,0.9999360977820121,0.9999941907074557,172139,136491,Direct,chr6
F2_66,172139,172138,172137,0.9999941907074557,1.0,0.9999941907074557,0.9976588551046254,0.9999883814149113,0.9976704736897141,151478,172138,Flipped,chr6
F2_67,172139,172138,172138,1.0,1.0,1.0,0.9999941907074557,1.0,0.9999941907074557,172139,133242,Direct,chr6
F2_68,172139,172138,172138,1.0,1.0,1.0,0.9999941907074557,0.9999941907074557,1.0,172139,153938,Direct,chr6
F2_69,172139,172138,172138,1.0,1.0,1.0,0.9830426750630308,1.0,0.9830426750630308,165378,172139,Flipped,chr6
F2_70,172139,172138,172138,1.0,1.0,1.0,0.999982572122367,0.999982572122367,1.0,172139,131795,Direct,chr6
F2_71,172139,172138,172138,1.0,1.0,1.0,0.9996746796175162,0.9999883814149113,0.9996862982026049,172139,127780,Direct,chr6
F2_72,172139,172138,172138,1.0,1.0,1.0,0.9892876645482113,0.9892876645482113,1.0,172139,157312,Direct,chr6
F2_73,172139,172138,172138,1.0,1.0,1.0,0.9834260883709582,0.9834260883709582,1.0,127880,172139,Flipped,chr6
F2_74,172139,172138,172138,1.0,1.0,1.0,0.9999941907074557,0.9999941907074557,1.0,129272,172139,Flipped,chr6
F2_75,172139,172138,172138,1.0,1.0,1.0,1.0,1.0,1.0,145047,172139,Flipped,chr6
F2_76,172139,172138,172138,1.0,1.0,1.0,0.999918669904379,0.999918669904379,1.0,172139,138245,Direct,chr6
F2_77,172139,172138,172138,1.0,1.0,1.0,0.9979435104392987,0.9979435104392987,1.0,172139,121657,Direct,chr6
F2_78,172139,172138,172138,1.0,1.0,1.0,0.9999941907074557,0.9999941907074557,1.0,172139,143362,Direct,chr6
F2_79,172139,172138,172138,1.0,1.0,1.0,0.9999419070745564,1.0,0.9999419070745564,172139,142355,Direct,chr6
F2_80,172139,172138,172138,1.0,1.0,1.0,0.999982572122367,0.999982572122367,1.0,132435,172139,Flipped,chr6
F2_81,172139,172138,172138,1.0,1.0,1.0,0.9999883814149113,0.9999883814149113,1.0,172139,144894,Direct,chr6
F2_82,172139,172138,172138,1.0,1.0,1.0,0.9999593349521895,0.9999941907074557,0.9999651442447339,142388,172139,Flipped,chr6
F2_83,172139,172138,172138,1.0,1.0,1.0,0.9999883814149113,1.0,0.9999883814149113,138302,172139,Flipped,chr6
F2_84,172139,172138,172138,1.0,1.0,1.0,0.9999941907074557,1.0,0.9999941907074557,172139,151582,Direct,chr6
F2_85,172139,172138,172138,1.0,1.0,1.0,1.0,1.0,1.0,172139,128379,Direct,chr6
F2_86,172139,172138,172137,0.9999941907074557,0.9999941907074557,1.0,0.9998780048565685,0.9999883814149113,0.9998896234416573,172138,132933,Direct,chr6
F2_87,172139,172138,172138,1.0,1.0,1.0,0.9999419070745564,0.9999535256596451,0.9999883814149113,136123,172139,Flipped,chr6
F2_88,172139,172138,172138,1.0,1.0,1.0,0.8146603306649316,0.8148520373188953,0.9998082933460363,172139,150896,Direct,chr6
F2_89,172139,172138,172138,1.0,1.0,1.0,0.9999883814149113,0.9999883814149113,1.0,146111,172139,Flipped,chr6
F2_90,172139,172138,172138,1.0,1.0,1.0,0.9999883814149113,1.0,0.9999883814149113,172139,131369,Direct,chr6
F2_91,172139,172138,172138,1.0,1.0,1.0,0.9999593349521895,0.9999767628298226,0.999982572122367,172139,139504,Direct,chr6
F2_92,172139,172138,172138,1.0,1.0,1.0,0.932362406906087,0.9353309553962519,0.9970198329247464,138763,172139,Flipped,chr6
F2_93,172139,172138,172138,1.0,1.0,1.0,0.9996572517398831,0.9999883814149113,0.9996688703249719,130958,172139,Flipped,chr6
F2_94,172139,172138,172138,1.0,1.0,1.0,0.9999941907074557,1.0,0.9999941907074557,124235,172139,Flipped,chr6
F2_95,172139,172138,172138,1.0,1.0,1.0,0.9999941907074557,1.0,0.9999941907074557,172139,151375,Direct,chr6
F2_96,172139,172138,172138,1.0,1.0,1.0,0.9999477163671008,1.0,0.9999477163671008,140082,172139,Flipped,chr6
F2_97,172139,172138,172138,1.0,1.0,1.0,0.9999651442447339,1.0,0.9999651442447339,172139,136751,Direct,chr6
F2_98,172139,172138,172138,1.0,1.0,1.0,0.9999883814149113,1.0,0.9999883814149113,172139,134756,Direct,chr6
F2_99,172139,172138,172138,1.0,1.0,1.0,0.999982572122367,1.0,0.999982572122367,141983,172139,Flipped,chr6
F3_0,172139,172138,172138,1.0,1.0,1.0,0.9999883814149113,0.9999941907074557,0.9999941907074557,135227,172139,Flipped,chr6
F3_1,172139,172138,172138,1.0,1.0,1.0,0.9999593349521895,0.9999593349521895,1.0,128187,172139,Flipped,chr6
F3_2,172139,172138,172138,1.0,1.0,1.0,0.9981642635559842,1.0,0.9981642635559842,172139,137813,Direct,chr6
F3_3,172139,172138,172138,1.0,1.0,1.0,0.9857904704365102,0.985819516899232,0.9999709535372783,153101,172139,Flipped,chr6
F3_4,172139,172138,172138,1.0,1.0,1.0,0.969193321637291,0.9999941907074557,0.9691991309298353,172139,140496,Direct,chr6
F3_5,172139,172138,172138,1.0,1.0,1.0,0.9978157060033229,0.9979260825616656,0.9998896234416573,172139,128939,Direct,chr6
F3_6,172139,172138,172138,1.0,1.0,1.0,0.9996688703249719,0.9996688703249719,1.0,138713,172139,Flipped,chr6
F3_7,172139,172138,172138,1.0,1.0,1.0,0.8202256329224227,0.9830426750630308,0.8371829578593919,146268,172139,Flipped,chr6
F3_8,172139,172138,172138,1.0,1.0,1.0,1.0,1.0,1.0,156451,172139,Flipped,chr6
F3_9,172139,172138,172138,1.0,1.0,1.0,0.9999651442447339,0.9999651442447339,1.0,172139,137011,Direct,chr6
F3_10,172139,172138,172138,1.0,1.0,1.0,1.0,1.0,1.0,128728,172139,Flipped,chr6
F3_11,172139,172138,172137,0.9999941907074557,1.0,0.9999941907074557,0.999604968106984,0.9999651442447339,0.99963982386225,144097,172138,Flipped,chr6
F3_12,172139,172138,172138,1.0,1.0,1.0,0.9998838141491129,0.9999767628298226,0.9999070513192904,172139,130752,Direct,chr6
