Sample,Contig,Accuracy,Founder_accuracy,Track1_accuracy,Track2_accuracy
F3_77,chr5,1.0,1.0,1.0,1.0
F3_78,chr5,1.0,1.0,1.0,1.0
F3_79,chr5,1.0,0.7457457457457457,0.7457457457457457,1.0
F3_80,chr5,1.0,1.0,1.0,1.0
F3_81,chr5,1.0,1.0,1.0,1.0
F3_82,chr5,1.0,0.8838838838838838,0.8838838838838838,1.0
F3_83,chr5,1.0,1.0,1.0,1.0
F3_84,chr5,1.0,1.0,1.0,1.0
F3_85,chr5,1.0,1.0,1.0,1.0
F3_86,chr5,1.0,1.0,1.0,1.0
F3_87,chr5,1.0,0.8748748748748749,1.0,0.8748748748748749
F3_88,chr5,1.0,0.998998998998999,0.998998998998999,1.0
F3_89,chr5,1.0,1.0,1.0,1.0
F3_90,chr5,1.0,1.0,1.0,1.0
F3_91,chr5,1.0,0.8948948948948949,1.0,0.8948948948948949
F3_92,chr5,1.0,1.0,1.0,1.0
F3_93,chr5,1.0,1.0,1.0,1.0
F3_94,chr5,1.0,0.8528528528528528,1.0,0.8528528528528528
F3_95,chr5,1.0,1.0,1.0,1.0
F3_96,chr5,1.0,0.91991991991992,1.0,0.91991991991992
F3_97,chr5,1.0,1.0,1.0,1.0
F3_98,chr5,1.0,1.0,1.0,1.0
F3_99,chr5,1.0,1.0,1.0,1.0
F3_100,chr5,1.0,1.0,1.0,1.0
F3_101,chr5,1.0,1.0,1.0,1.0
F3_102,chr5,1.0,0.9819819819819819,0.9819819819819819,1.0
F3_103,chr5,1.0,0.9169169169169169,1.0,0.9169169169169169
F3_104,chr5,1.0,1.0,1.0,1.0
F3_105,chr5,1.0,1.0,1.0,1.0
F3_106,chr5,1.0,1.0,1.0,1.0
F3_107,chr5,1.0,0.98998998998999,0.98998998998999,1.0
F3_108,chr5,1.0,0.998998998998999,1.0,0.998998998998999
F3_109,chr5,1.0,1.0,1.0,1.0
F3_110,chr5,1.0,0.8688688688688688,0.8688688688688688,1.0
F3_111,chr5,1.0,1.0,1.0,1.0
F3_112,chr5,1.0,0.997997997997998,1.0,0.997997997997998
F3_113,chr5,1.0,1.0,1.0,1.0
F3_114,chr5,1.0,1.0,1.0,1.0
F3_115,chr5,1.0,1.0,1.0,1.0
F3_116,chr5,1.0,1.0,1.0,1.0
F3_117,chr5,1.0,1.0,1.0,1.0
F3_118,chr5,1.0,1.0,1.0,1.0
F3_119,chr5,1.0,0.980980980980981,0.980980980980981,1.0
F3_120,chr5,1.0,1.0,1.0,1.0
F3_121,chr5,1.0,0.8948948948948949,1.0,0.8948948948948949
F3_122,chr5,1.0,1.0,1.0,1.0
F3_123,chr5,1.0,0.995995995995996,0.995995995995996,1.0
F3_124,chr5,1.0,0.8118118118118118,1.0,0.8118118118118118
F3_125,chr5,1.0,1.0,1.0,1.0
F3_126,chr5,1.0,0.933933933933934,1.0,0.933933933933934
F3_127,chr5,1.0,1.0,1.0,1.0
F3_128,chr5,1.0,1.0,1.0,1.0
F3_129,chr5,1.0,1.0,0.9329329329329329,0.9329329329329329
F3_130,chr5,1.0,0.998998998998999,0.998998998998999,1.0
F3_131,chr5,1.0,1.0,0.9219219219219219,0.9219219219219219
F3_132,chr5,1.0,1.0,1.0,1.0
F3_133,chr5,1.0,1.0,1.0,1.0
F3_134,chr5,1.0,0.91991991991992,0.996996996996997,0.91991991991992
F3_135,chr5,1.0,1.0,1.0,1.0
F3_136,chr5,1.0,0.8888888888888888,0.8888888888888888,1.0
F3_137,chr5,1.0,0.970970970970971,1.0,0.970970970970971
F3_138,chr5,1.0,1.0,1.0,1.0
F3_139,chr5,1.0,0.97997997997998,1.0,0.97997997997998
F3_140,chr5,1.0,1.0,1.0,1.0
F3_141,chr5,1.0,1.0,1.0,1.0
F3_142,chr5,1.0,1.0,1.0,1.0
F3_143,chr5,1.0,1.0,1.0,1.0
F3_144,chr5,1.0,0.8918918918918919,0.996996996996997,0.8918918918918919
F3_145,chr5,1.0,1.0,1.0,1.0
F3_146,chr5,1.0,1.0,1.0,1.0
F3_147,chr5,1.0,1.0,1.0,1.0
F3_148,chr5,1.0,0.8888888888888888,1.0,0.8888888888888888
F3_149,chr5,1.0,1.0,1.0,1.0
F3_150,chr5,1.0,0.8738738738738738,0.8738738738738738,1.0
F3_151,chr5,1.0,0.9269269269269269,1.0,0.9269269269269269
F3_152,chr5,1.0,1.0,1.0,1.0
F3_153,chr5,1.0,0.6556556556556556,1.0,0.6556556556556556
F3_154,chr5,1.0,0.8948948948948949,0.8948948948948949,1.0
F3_155,chr5,1.0,1.0,1.0,1.0
F3_156,chr5,1.0,0.953953953953954,0.953953953953954,1.0
F3_157,chr5,1.0,1.0,1.0,1.0
F3_158,chr5,1.0,1.0,1.0,1.0
F3_159,chr5,1.0,1.0,1.0,1.0
F3_160,chr5,1.0,0.998998998998999,0.998998998998999,1.0
F3_161,chr5,1.0,0.8808808808808809,1.0,0.8808808808808809
F3_162,chr5,1.0,0.998998998998999,0.998998998998999,1.0
F3_163,chr5,1.0,0.8958958958958959,1.0,0.8958958958958959
F3_164,chr5,1.0,1.0,1.0,1.0
F3_165,chr5,1.0,0.8738738738738738,0.8738738738738738,1.0
F3_166,chr5,1.0,1.0,1.0,1.0
F3_167,chr5,1.0,0.998998998998999,0.998998998998999,1.0
F3_168,chr5,1.0,1.0,1.0,1.0
F3_169,chr5,1.0,0.998998998998999,0.998998998998999,1.0
F3_170,chr5,1.0,1.0,1.0,1.0
F3_171,chr5,1.0,1.0,1.0,1.0
F3_172,chr5,1.0,1.0,1.0,1.0
F3_173,chr5,1.0,1.0,1.0,1.0
F3_174,chr5,1.0,1.0,1.0,1.0
F3_175,chr5,1.0,0.998998998998999,0.998998998998999,1.0
F3_176,chr5,1.0,1.0,1.0,1.0
F3_177,chr5,1.0,1.0,1.0,1.0
F3_178,chr5,1.0,1.0,1.0,1.0
F3_179,chr5,1.0,1.0,1.0,1.0
F3_180,chr5,1.0,0.991991991991992,0.991991991991992,1.0
F3_181,chr5,1.0,0.970970970970971,1.0,0.970970970970971
F3_182,chr5,1.0,0.8728728728728729,1.0,0.8728728728728729
F3_183,chr5,1.0,1.0,1.0,1.0
F3_184,chr5,1.0,0.995995995995996,0.995995995995996,1.0
F3_185,chr5,1.0,1.0,1.0,1.0
F3_186,chr5,1.0,1.0,1.0,1.0
F3_187,chr5,1.0,1.0,1.0,1.0
F3_188,chr5,1.0,1.0,1.0,1.0
F3_189,chr5,1.0,1.0,1.0,1.0
F3_190,chr5,1.0,0.960960960960961,0.960960960960961,1.0
F3_191,chr5,1.0,1.0,1.0,1.0
F3_192,chr5,1.0,0.997997997997998,1.0,0.997997997997998
F3_193,chr5,1.0,0.990990990990991,1.0,0.990990990990991
F3_194,chr5,1.0,1.0,1.0,1.0
F3_195,chr5,1.0,1.0,1.0,1.0
F3_196,chr5,1.0,1.0,1.0,1.0
F3_197,chr5,1.0,1.0,1.0,1.0
F3_198,chr5,1.0,1.0,1.0,1.0
F3_199,chr5,1.0,1.0,1.0,1.0
F1_0,chr6,1.0,1.0,1.0,1.0
F1_1,chr6,1.0,1.0,1.0,1.0
F1_2,chr6,1.0,1.0,1.0,1.0
F1_3,chr6,1.0,1.0,1.0,1.0
F1_4,chr6,1.0,0.997997997997998,1.0,0.997997997997998
F1_5,chr6,1.0,1.0,1.0,1.0
F1_6,chr6,1.0,1.0,1.0,1.0
F1_7,chr6,1.0,1.0,1.0,1.0
F1_8,chr6,1.0,1.0,1.0,1.0
F1_9,chr6,1.0,1.0,1.0,1.0
F2_0,chr6,1.0,1.0,1.0,1.0
F2_1,chr6,1.0,0.9569569569569569,1.0,0.9569569569569569
F2_2,chr6,1.0,1.0,1.0,1.0
F2_3,chr6,1.0,1.0,1.0,1.0
F2_4,chr6,1.0,1.0,1.0,1.0
F2_5,chr6,1.0,1.0,1.0,1.0
F2_6,chr6,1.0,1.0,1.0,1.0
F2_7,chr6,1.0,0.994994994994995,1.0,0.994994994994995
F2_8,chr6,1.0,0.98998998998999,1.0,0.98998998998999
F2_9,chr6,1.0,1.0,1.0,1.0
F2_10,chr6,1.0,1.0,1.0,1.0
F2_11,chr6,1.0,0.997997997997998,0.997997997997998,1.0
F2_12,chr6,1.0,1.0,1.0,1.0
F2_13,chr6,1.0,0.8368368368368369,1.0,0.8368368368368369
F2_14,chr6,1.0,1.0,1.0,1.0
F2_15,chr6,1.0,1.0,1.0,1.0
F2_16,chr6,1.0,1.0,1.0,1.0
F2_17,chr6,1.0,1.0,1.0,1.0
F2_18,chr6,1.0,0.991991991991992,1.0,0.991991991991992
F2_19,chr6,1.0,0.980980980980981,1.0,0.980980980980981
F2_20,chr6,1.0,0.974974974974975,1.0,0.974974974974975
F2_21,chr6,1.0,1.0,1.0,1.0
F2_22,chr6,1.0,1.0,1.0,1.0
F2_23,chr6,1.0,0.98998998998999,0.98998998998999,1.0
F2_24,chr6,1.0,1.0,1.0,1.0
F2_25,chr6,1.0,0.998998998998999,1.0,0.998998998998999
F2_26,chr6,1.0,1.0,1.0,1.0
F2_27,chr6,1.0,0.997997997997998,1.0,0.997997997997998
F2_28,chr6,1.0,1.0,1.0,1.0
F2_29,chr6,1.0,1.0,1.0,1.0
F2_30,chr6,1.0,1.0,1.0,1.0
F2_31,chr6,1.0,0.987987987987988,0.987987987987988,1.0
F2_32,chr6,1.0,1.0,1.0,1.0
F2_33,chr6,1.0,1.0,1.0,1.0
F2_34,chr6,1.0,0.997997997997998,0.997997997997998,1.0
F2_35,chr6,1.0,1.0,1.0,1.0
F2_36,chr6,1.0,1.0,1.0,1.0
F2_37,chr6,1.0,0.996996996996997,0.996996996996997,1.0
F2_38,chr6,1.0,1.0,1.0,1.0
F2_39,chr6,1.0,1.0,1.0,1.0
F2_40,chr6,1.0,0.987987987987988,1.0,0.987987987987988
F2_41,chr6,1.0,1.0,1.0,1.0
F2_42,chr6,1.0,1.0,1.0,1.0
F2_43,chr6,1.0,1.0,1.0,1.0
F2_44,chr6,1.0,0.908908908908909,0.908908908908909,1.0
F2_45,chr6,1.0,1.0,1.0,1.0
F2_46,chr6,1.0,1.0,1.0,1.0
F2_47,chr6,1.0,1.0,1.0,1.0
F2_48,chr6,1.0,1.0,1.0,1.0
F2_49,chr6,1.0,1.0,1.0,1.0
F2_50,chr6,1.0,0.978978978978979,1.0,0.978978978978979
F2_51,chr6,1.0,0.997997997997998,1.0,0.997997997997998
F2_52,chr6,1.0,1.0,1.0,1.0
F2_53,chr6,1.0,0.997997997997998,0.997997997997998,1.0
F2_54,chr6,1.0,0.997997997997998,0.997997997997998,1.0
F2_55,chr6,1.0,1.0,1.0,1.0
F2_56,chr6,1.0,1.0,1.0,1.0
F2_57,chr6,1.0,0.997997997997998,0.997997997997998,1.0
F2_58,chr6,1.0,0.8998998998998999,0.913913913913914,0.985985985985986
F2_59,chr6,1.0,1.0,1.0,1.0
F2_60,chr6,1.0,0.997997997997998,1.0,0.997997997997998
F2_61,chr6,1.0,1.0,1.0,1.0
F2_62,chr6,1.0,1.0,1.0,1.0
F2_63,chr6,1.0,1.0,1.0,1.0
F2_64,chr6,1.0,1.0,1.0,1.0
F2_65,chr6,1.0,1.0,1.0,1.0
F2_66,chr6,1.0,0.996996996996997,1.0,0.996996996996997
F2_67,chr6,1.0,1.0,1.0,1.0
F2_68,chr6,1.0,1.0,1.0,1.0
F2_69,chr6,1.0,0.982982982982983,1.0,0.982982982982983
F2_70,chr6,1.0,1.0,1.0,1.0
F2_71,chr6,1.0,1.0,1.0,1.0
F2_72,chr6,1.0,0.988988988988989,0.988988988988989,1.0
F2_73,chr6,1.0,0.982982982982983,0.982982982982983,1.0
F2_74,chr6,1.0,1.0,1.0,1.0
F2_75,chr6,1.0,1.0,1.0,1.0
F2_76,chr6,1.0,1.0,1.0,1.0
F2_77,chr6,1.0,0.996996996996997,0.996996996996997,1.0
F2_78,chr6,1.0,1.0,1.0,1.0
F2_79,chr6,1.0,0.998998998998999,1.0,0.998998998998999
F2_80,chr6,1.0,1.0,1.0,1.0
F2_81,chr6,1.0,1.0,1.0,1.0
F2_82,chr6,1.0,1.0,1.0,1.0
F2_83,chr6,1.0,1.0,1.0,1.0
F2_84,chr6,1.0,1.0,1.0,1.0
F2_85,chr6,1.0,1.0,1.0,1.0
F2_86,chr6,1.0,1.0,1.0,1.0
F2_87,chr6,1.0,1.0,1.0,1.0
F2_88,chr6,1.0,0.8148148148148148,0.8148148148148148,1.0
F2_89,chr6,1.0,1.0,1.0,1.0
F2_90,chr6,1.0,1.0,1.0,1.0
F2_91,chr6,1.0,1.0,1.0,1.0
F2_92,chr6,1.0,0.9319319319319319,0.934934934934935,0.996996996996997
F2_93,chr6,1.0,0.998998998998999,1.0,0.998998998998999
F2_94,chr6,1.0,1.0,1.0,1.0
F2_95,chr6,1.0,1.0,1.0,1.0
F2_96,chr6,1.0,1.0,1.0,1.0
F2_97,chr6,1.0,1.0,1.0,1.0
F2_98,chr6,1.0,1.0,1.0,1.0
F2_99,chr6,1.0,1.0,1.0,1.0
F3_0,chr6,1.0,1.0,1.0,1.0
F3_1,chr6,1.0,1.0,1.0,1.0
F3_2,chr6,1.0,0.997997997997998,1.0,0.997997997997998
F3_3,chr6,1.0,0.985985985985986,0.985985985985986,1.0
F3_4,chr6,1.0,0.968968968968969,1.0,0.968968968968969
F3_5,chr6,1.0,0.996996996996997,0.996996996996997,1.0
F3_6,chr6,1.0,0.998998998998999,0.998998998998999,1.0
F3_7,chr6,1.0,0.8198198198198198,0.982982982982983,0.8368368368368369
F3_8,chr6,1.0,1.0,1.0,1.0
F3_9,chr6,1.0,1.0,1.0,1.0
F3_10,chr6,1.0,1.0,1.0,1.0
F3_11,chr6,1.0,1.0,1.0,1.0
F3_12,chr6,1.0,1.0,1.0,1.0
F3_13,chr6,1.0,0.978978978978979,0.978978978978979,1.0
F3_14,chr6,1.0,0.984984984984985,0.998998998998999,0.985985985985986
F3_15,chr6,1.0,0.998998998998999,1.0,0.998998998998999
F3_16,chr6,1.0,1.0,1.0,1.0
F3_17,chr6,1.0,0.975975975975976,1.0,0.975975975975976
F3_18,chr6,1.0,1.0,1.0,1.0
F3_19,chr6,1.0,1.0,1.0,1.0
F3_20,chr6,1.0,1.0,1.0,1.0
F3_21,chr6,1.0,1.0,1.0,1.0
F3_22,chr6,1.0,0.997997997997998,0.997997997997998,1.0
F3_23,chr6,1.0,1.0,1.0,1.0
F3_24,chr6,1.0,1.0,1.0,1.0
F3_25,chr6,1.0,1.0,1.0,1.0
F3_26,chr6,1.0,0.98998998998999,0.991991991991992,0.997997997997998
F3_27,chr6,1.0,1.0,1.0,1.0
F3_28,chr6,1.0,1.0,1.0,1.0
F3_29,chr6,1.0,0.997997997997998,0.997997997997998,1.0
F3_30,chr6,1.0,1.0,1.0,1.0
F3_31,chr6,1.0,0.913913913913914,1.0,0.913913913913914
F3_32,chr6,1.0,0.977977977977978,0.977977977977978,1.0
F3_33,chr6,1.0,0.973973973973974,0.973973973973974,1.0
F3_34,chr6,1.0,0.987987987987988,0.987987987987988,1.0
F3_35,chr6,1.0,1.0,1.0,1.0
F3_36,chr6,1.0,0.995995995995996,0.998998998998999,0.996996996996997
F3_37,chr6,1.0,0.994994994994995,1.0,0.994994994994995
F3_38,chr6,1.0,1.0,1.0,1.0
F3_39,chr6,1.0,0.995995995995996,0.996996996996997,0.998998998998999
F3_40,chr6,1.0,1.0,1.0,1.0
F3_41,chr6,1.0,1.0,1.0,1.0
F3_42,chr6,1.0,0.980980980980981,1.0,0.980980980980981
F3_43,chr6,1.0,0.997997997997998,1.0,0.997997997997998
F3_44,chr6,1.0,1.0,1.0,1.0
F3_45,chr6,1.0,1.0,1.0,1.0
F3_46,chr6,1.0,1.0,1.0,1.0
F3_47,chr6,1.0,0.998998998998999,1.0,0.998998998998999
F3_48,chr6,1.0,0.982982982982983,1.0,0.982982982982983
F3_49,chr6,1.0,1.0,1.0,1.0
F3_50,chr6,1.0,0.978978978978979,1.0,0.978978978978979
F3_51,chr6,1.0,0.8148148148148148,1.0,0.8148148148148148
F3_52,chr6,1.0,1.0,1.0,1.0
F3_53,chr6,1.0,0.982982982982983,0.982982982982983,1.0
F3_54,chr6,1.0,1.0,1.0,1.0
F3_55,chr6,1.0,1.0,1.0,1.0
F3_56,chr6,1.0,1.0,1.0,1.0
F3_57,chr6,1.0,0.974974974974975,0.974974974974975,1.0
F3_58,chr6,1.0,0.997997997997998,0.997997997997998,1.0
F3_59,chr6,1.0,1.0,1.0,1.0
F3_60,chr6,1.0,1.0,1.0,1.0
F3_61,chr6,1.0,0.9279279279279279,0.9279279279279279,1.0
F3_62,chr6,1.0,1.0,1.0,1.0
F3_63,chr6,1.0,1.0,1.0,1.0
F3_64,chr6,1.0,1.0,1.0,1.0
F3_65,chr6,1.0,1.0,1.0,1.0
F3_66,chr6,1.0,1.0,1.0,1.0
F3_67,chr6,1.0,0.978978978978979,0.978978978978979,1.0
F3_68,chr6,1.0,1.0,1.0,1.0
F3_69,chr6,1.0,1.0,1.0,1.0
F3_70,chr6,1.0,1.0,1.0,1.0
F3_71,chr6,1.0,0.992992992992993,1.0,0.992992992992993
F3_72,chr6,1.0,1.0,1.0,1.0
F3_73,chr6,1.0,1.0,1.0,1.0
F3_74,chr6,1.0,1.0,1.0,1.0
F3_75,chr6,1.0,1.0,1.0,1.0
F3_76,chr6,1.0,1.0,1.0,1.0
F3_77,chr6,1.0,0.998998998998999,0.998998998998999,1.0
F3_78,chr6,1.0,0.994994994994995,1.0,0.994994994994995
F3_79,chr6,1.0,1.0,1.0,1.0
F3_80,chr6,1.0,1.0,1.0,1.0
F3_81,chr6,1.0,0.913913913913914,0.913913913913914,1.0
F3_82,chr6,1.0,0.998998998998999,1.0,0.998998998998999
F3_83,chr6,1.0,0.98998998998999,1.0,0.98998998998999
F3_84,chr6,1.0,1.0,1.0,1.0
F3_85,chr6,1.0,0.996996996996997,0.997997997997998,0.998998998998999
F3_86,chr6,1.0,0.9819819819819819,1.0,0.9819819819819819
F3_87,chr6,1.0,1.0,1.0,1.0
F3_88,chr6,1.0,1.0,1.0,1.0
F3_89,chr6,1.0,1.0,1.0,1.0
F3_90,chr6,1.0,0.997997997997998,1.0,0.997997997997998
F3_91,chr6,1.0,0.990990990990991,0.998998998998999,0.991991991991992
F3_92,chr6,1.0,1.0,1.0,1.0
F3_93,chr6,1.0,1.0,1.0,1.0
F3_94,chr6,1.0,1.0,1.0,1.0
F3_95,chr6,1.0,0.994994994994995,1.0,0.994994994994995
F3_96,chr6,1.0,1.0,1.0,1.0
F3_97,chr6,1.0,0.998998998998999,1.0,0.998998998998999
F3_98,chr6,1.0,1.0,1.0,1.0
F3_99,chr6,1.0,1.0,1.0,1.0
F3_100,chr6,1.0,0.991991991991992,0.993993993993994,0.997997997997998
F3_101,chr6,1.0,1.0,1.0,1.0
F3_102,chr6,1.0,1.0,1.0,1.0
F3_103,chr6,1.0,1.0,1.0,1.0
F3_104,chr6,1.0,1.0,1.0,1.0
F3_105,chr6,1.0,0.997997997997998,0.997997997997998,1.0
F3_106,chr6,1.0,1.0,1.0,1.0
F3_107,chr6,1.0,1.0,1.0,1.0
F3_108,chr6,1.0,1.0,1.0,1.0
F3_109,chr6,1.0,1.0,1.0,1.0
F3_110,chr6,1.0,1.0,1.0,1.0
F3_111,chr6,1.0,0.996996996996997,0.996996996996997,1.0
F3_112,chr6,1.0,1.0,1.0,1.0
F3_113,chr6,1.0,1.0,1.0,1.0
F3_114,chr6,1.0,1.0,1.0,1.0
F3_115,chr6,1.0,1.0,1.0,1.0
F3_116,chr6,1.0,0.998998998998999,0.998998998998999,1.0
F3_117,chr6,1.0,0.988988988988989,1.0,0.988988988988989
F3_118,chr6,1.0,0.974974974974975,1.0,0.974974974974975
F3_119,chr6,1.0,0.998998998998999,1.0,0.998998998998999
F3_120,chr6,1.0,1.0,1.0,1.0
F3_121,chr6,1.0,1.0,1.0,1.0
F3_122,chr6,1.0,0.974974974974975,0.974974974974975,1.0
F3_123,chr6,1.0,0.998998998998999,1.0,0.998998998998999
F3_124,chr6,1.0,1.0,1.0,1.0
F3_125,chr6,1.0,0.978978978978979,0.982982982982983,0.995995995995996
F3_126,chr6,1.0,0.997997997997998,0.997997997997998,1.0
F3_127,chr6,1.0,1.0,1.0,1.0
F3_128,chr6,1.0,1.0,1.0,1.0
F3_129,chr6,1.0,1.0,1.0,1.0
F3_130,chr6,1.0,0.997997997997998,1.0,0.997997997997998
F3_131,chr6,1.0,1.0,1.0,1.0
F3_132,chr6,1.0,1.0,1.0,1.0
F3_133,chr6,1.0,1.0,1.0,1.0
F3_134,chr6,1.0,1.0,1.0,1.0
F3_135,chr6,1.0,1.0,1.0,1.0
F3_136,chr6,1.0,0.982982982982983,1.0,0.982982982982983
F3_137,chr6,1.0,0.993993993993994,1.0,0.993993993993994
F3_138,chr6,1.0,1.0,1.0,1.0
F3_139,chr6,1.0,0.985985985985986,0.985985985985986,1.0
F3_140,chr6,1.0,1.0,1.0,1.0
F3_141,chr6,1.0,1.0,1.0,1.0
F3_142,chr6,1.0,0.977977977977978,1.0,0.977977977977978
F3_143,chr6,1.0,1.0,1.0,1.0
F3_144,chr6,1.0,1.0,1.0,1.0
F3_145,chr6,1.0,0.953953953953954,0.970970970970971,0.982982982982983
F3_146,chr6,1.0,1.0,1.0,1.0
F3_147,chr6,1.0,1.0,1.0,1.0
F3_148,chr6,1.0,1.0,1.0,1.0
F3_149,chr6,1.0,1.0,1.0,1.0
F3_150,chr6,1.0,0.98998998998999,1.0,0.98998998998999
F3_151,chr6,1.0,0.9569569569569569,1.0,0.9569569569569569
F3_152,chr6,1.0,1.0,1.0,1.0
F3_153,chr6,1.0,0.8488488488488488,1.0,0.8488488488488488
F3_154,chr6,1.0,0.98998998998999,1.0,0.98998998998999
F3_155,chr6,1.0,1.0,1.0,1.0
F3_156,chr6,1.0,0.998998998998999,1.0,0.998998998998999
F3_157,chr6,1.0,0.997997997997998,0.997997997997998,1.0
F3_158,chr6,1.0,0.968968968968969,0.968968968968969,1.0
F3_159,chr6,1.0,1.0,1.0,1.0
F3_160,chr6,1.0,0.985985985985986,1.0,0.985985985985986
F3_161,chr6,1.0,0.985985985985986,1.0,0.985985985985986
F3_162,chr6,1.0,0.997997997997998,1.0,0.997997997997998
F3_163,chr6,1.0,1.0,1.0,1.0
F3_164,chr6,1.0,0.987987987987988,1.0,0.987987987987988
F3_165,chr6,1.0,0.997997997997998,0.997997997997998,1.0
F3_166,chr6,1.0,0.997997997997998,1.0,0.997997997997998
F3_167,chr6,1.0,1.0,1.0,1.0
F3_168,chr6,1.0,0.913913913913914,0.913913913913914,1.0
F3_169,chr6,1.0,0.996996996996997,0.996996996996997,1.0
F3_170,chr6,1.0,1.0,1.0,1.0
F3_171,chr6,1.0,0.992992992992993,1.0,0.992992992992993
F3_172,chr6,1.0,1.0,1.0,1.0
F3_173,chr6,1.0,1.0,1.0,1.0
F3_174,chr6,1.0,1.0,1.0,1.0
F3_175,chr6,1.0,1.0,1.0,1.0
F3_176,chr6,1.0,0.998998998998999,0.998998998998999,1.0
F3_177,chr6,1.0,0.998998998998999,1.0,0.998998998998999
F3_178,chr6,1.0,1.0,1.0,1.0
F3_179,chr6,1.0,0.998998998998999,1.0,0.998998998998999
F3_180,chr6,1.0,1.0,1.0,1.0
F3_181,chr6,1.0,0.970970970970971,1.0,0.970970970970971
F3_182,chr6,1.0,0.997997997997998,0.997997997997998,1.0
F3_183,chr6,1.0,0.997997997997998,1.0,0.997997997997998
F3_184,chr6,1.0,1.0,1.0,1.0
F3_185,chr6,1.0,1.0,1.0,1.0
F3_186,chr6,1.0,1.0,1.0,1.0
F3_187,chr6,1.0,0.9679679679679679,1.0,0.9679679679679679
F3_188,chr6,1.0,1.0,0.8138138138138138,0.8138138138138138
F3_189,chr6,1.0,0.9619619619619619,0.982982982982983,0.978978978978979
F3_190,chr6,1.0,1.0,1.0,1.0
F3_191,chr6,1.0,1.0,1.0,1.0
F3_192,chr6,1.0,1.0,1.0,1.0
F3_193,chr6,1.0,0.908908908908909,1.0,0.908908908908909
F3_194,chr6,1.0,0.996996996996997,0.996996996996997,1.0
F3_195,chr6,1.0,1.0,1.0,1.0
F3_196,chr6,1.0,1.0,1.0,1.0
F3_197,chr6,1.0,0.988988988988989,0.988988988988989,1.0
F3_198,chr6,1.0,0.950950950950951,1.0,0.950950950950951
F3_199,chr6,1.0,1.0,1.0,1.0
